tweet_id,user_id,text,label
1319907501589004290,48298430,"@ogabel_ @Kalhua7 Es más, una vez haya vacuna lo más probable es que la primera generación sólo lleguen a un 60% de eficacia. Que no se va a ocultar. Todas las dudas que planteas tienen su respuesta fácil, la única forma de no contagiarse es no exponerse, no hay ningún medida sanitaria 100%eficaz",FAVOR
1336751613709586432,49767631," Cuando leo este tipo de cosas, recuerdo a Darwin. Espero no os contagieis, pero si lo haceis, no ocupeis ni UCIs ni respiradores con GENTUZA IMBÉCIL Y EGOÍSTA COMO VOSOTROS",FAVOR
1319596174303780864,49954027,Y O M E V A C U N O Campaña  de @AEMPSGOB y @pacientesPOP https://t.co/9oGhJ79gpa,FAVOR
1336785081646653442,53140494,Gente que se mete lonchas cada fin de semana y ultracatólicos magufos se unen en el HT ,FAVOR
439013020438888448,54036470,Ahora vacuna y esta tarde dietista. #diadehospitales (@ Centro de Salud Sant Joan d'Alacant) http://t.co/IRPv6VoZJb,FAVOR
1121380610399002624,54200609,#HospitalReinaSofia   Confianza en las vacunas en el siglo XXI . #SemanaMundialdelaInmunizacion https://t.co/rQ8NYU9CXt,FAVOR
1183674095872991232,54200609,Todos somos responsables en la prevención de la gripe 🤒 🤧 😷 #YoSiMeVacuno #PorTiPorMiPorTodos  #LasVacunasFuncionan https://t.co/rMKw0Zc8mj,FAVOR
1349104013137031169,54886012,El mejor regalo que habría podido desear. Gracias a la comunidad científica por este esfuerzo hercúleo. 💉 💪 https://t.co/IAvwZewUkg,FAVOR
476801624628023296,59724813,GRACIAS a @Vanesalorenzo_ y a @PiedrahitaLuis! Hoy habéis conseguido muchas vacunas. Y cada vacuna es una vida! @unicef_es @atrapamillon,FAVOR
570184199283601408,60159471,"Un niño de año y medio muere en Alemania por Sarampión, una enfermedad prevenible para la que tenemos vacuna. TENEMOS VACUNA.",FAVOR
321276987635273728,62238452,"Todos los pediatras lo hacemos""@CAV_AEP: Expertos en pediatría apuestan por la vacunación contra la varicela a partir de los 12 meses.""",FAVOR
495107778898591744,63690054,venir a sacarte sangre y llevarte de regalo una vacuna de la meningitis,FAVOR
567447712610938880,63765675,"Y encima mi hijo está vacunado de todo, bueno, casi, de la varicela no le dejan. Es que va a una guardería pública y hay niños pobres.",FAVOR
485037601972580352,63765675,"Llegar a tu centro de salud y descubrir a la pediatra de tu hijo diciendo que no hay que fiarse de Fulanito porque es ""antivacunas"" &lt;3",FAVOR
567449022156513280,63765675,Hablando de la vacuna de la varicela: ¿alguna nevera de las de mechero de coche to wapa pa llevar la vacuna cuando la compremos en Portugal?,FAVOR
561948861170999296,63765675,Hay un brote de sarampión en USA xq una petarda que ganó el Razzie en 2006 a la peor actriz dijo en la tele q las vacunas provocaban autismo,FAVOR
1336724612009385984,64794485,"Yo sí me vacuno, y si sale mal la cosa le ahorro trabajo a los fachas y ya no me tiene que fusilar ",FAVOR
1342766936350973953,66647957,En marzo y abril soñábamos con este momento. Pues llegó 🔝 🙋🏻‍♀️ https://t.co/VeaFY9CJBD,FAVOR
1343139770956972032,66647957,"Tomando café esta mañana, enciendo el televisor y encuentro este directo. Es inevitable emocionarse, por tantas mañanas durante marzo y abril en las que lo encendíamos con miedo. Hoy se ven las noticias con prudencia pero, sobre todo, con ESPERANZA 🥰#Mérida  💉 https://t.co/zPOtbXXGVq",FAVOR
1328323964469391366,69326657,"La farmacéutica de EEUU Moderna anuncia que su vacuna contra la covid-19 tiene una eficacia del 94,5%.Los resultados llegan después de resultados similares de Pfizer y aumentan la confianza en que las vacunas pueden ayudar a poner fin a la pandemia.https://t.co/HU1O1b4P4X",FAVOR
458608574210768896,70650905,Si en vez de pasear me pusiera la vacuna de una vez yo sería mucho mas feliz,FAVOR
1344336177294356482,73341746,"😅¿Tenéis dudas, receláis de las vacunas en general?😬O, tal vez, ¿de las nuevas, en particular?🤨El escepticismo es BUENO. 😪Pero la pereza NO. 🧐Informaos. Sed críticos. Nos jugamos la vida y la salud.Al final, estoy convencido de que una mayoría diréis  🥳",FAVOR
1344330193322835969,73341746,"Este enfermero se había dado la PRIMERA dosis, no estaba pues inmunizado. Pero es que podría haberse infectado justo después de darse la SEGUNDA cuando su cuerpo no habría reaccionado totalmente.O podría ser del 5% al que la vacuna no logra proteger.Conclusión? ",FAVOR
253593556319625216,73927838,"Aceptar ponerte la vacuna de la gripe solo para poder perder tiempo en el trabajo. Eso, eso es ser una crack.",FAVOR
271170636989218816,75804609,Al médico a ponerme la vacuna contra la gripe.,FAVOR
424730340226519040,76080332,@RebeldeErrante @itapaula no discuto el ppio precautorio en tanto ppio. Creo q en este caso hay error pq vacuna no afecta autismo,FAVOR
1141725692662616065,76408592,"Primera vez que veo a #México 🇲🇽 ocupando un lugar digno entre la comunidad internacional 🏅. La percepción entre los mexicanos de que las #vacunas son importantes, efectivas y seguras es de las más altas en todo el mundo  💉🌎   😎👊 https://t.co/ldTnMBucZA",FAVOR
471622264681951232,80853822,Comprando vacunas de la varicela para los peques en Andorra 😁😁😁 Primera escapada en 14 meses solos 😃 @… http://t.co/ahJ9UwCdhB,FAVOR
437539970669371393,81831996,"“@FSarasketa: A Perpiñán a por la vacuna de la varicela"" http://t.co/Vcg0v4TdMO via @elmundoes” regreso al pasado?",FAVOR
1187838732478668800,83427283,Contágiate de amor.Contágiate de pasión.Pero no te contagies de enfermedades.Vacúnate. Cuídate.  #YoMeCuido #Vacunas #vacuna #enfermera  #enfermeriavisible #vaccine #influenza #gripe #gripa #salud #sanidad #sanitario #nurse #nursing #flu https://t.co/08EocT4VYb,FAVOR
258895540643844096,83540551,"@Milhaud eso no es por el afilador, es por los put*s antivacunas",FAVOR
1121188425682518017,86298377,Durante el mes de abril cada vez se use el hashtag #LasVacunasFuncionan la @gatesfoundation donará 1$ a @UNICEFenEspanol ¿Te unes?#LasVacunasFuncionan https://t.co/vctmFPrMZM,FAVOR
1343193497399152641,86504484,"Hoy me acuerdo de mi abuelo lo orgulloso que estaba cuando volvía de vacunarse del médico en los 90 ... Él que nació en el 1917 ... Y para todos, nos decía a mi hermano y a mí... Gracias a todas y todos los que lo hacéis posible ...  #ciencia #sigloXXI",FAVOR
1349378650697773056,87061526,Vacunado!! Nunca en la historia la ciencia dio tanto con tan poco y en tan poco tiempo! #yosimevacuno  #StopCOVID19 https://t.co/UUDELGUhED,FAVOR
424132436411568128,87894083,Y de regalo una vacuna para la meningitis xd,FAVOR
126300329309519873,90046725,Vacuna de la gripe puesta,FAVOR
449525055828283392,90653296,"""@martinvars: ¿Donde podemos comprar vacuna varicela en Madrid para nuestra hija? ¿O tenemos que dársela en Alemania?"" Cuarentena",FAVOR
122356707081986048,93936231,Vamos a ver si nos ponemos la vacuna de la gripe (@ Centro de Salud Entrevías) http://t.co/GLiFn4PY,FAVOR
1349742326810357760,94387415,El principio del fin! #yosimevacuno  👩‍⚕️💉 #putocovid https://t.co/BQYBgDZR07,FAVOR
449936836174303232,94440356,La incomprensible prohibición de la #vacuna de la #varicela. ¿Hasta cuándo? http://t.co/t6Bo8X1Lna,FAVOR
507116122945355776,94686612,La Hermandad de los que tenemos una cicatriz circular en el hombro (por una vacuna) nos alzaremos un día. ¡Temed ese día!,FAVOR
464467276788682752,95959944,Ponerme la vacuna = a estar 4 dias de fiebre y malestar general,FAVOR
474797707119591424,100515720,"Entre los idiotas antivacunas y los que las consideran un gasto, vamos a acabar lamentando muertes por enfermedades ya erradicadas",FAVOR
161949073564381184,100515720,Flipándolo por la cantidad de gilipollas que contestan a @kurioso defendiendo a los antivacunas. Mucho ver Los Simpsons y pocos libros #atpc,FAVOR
508752533851217920,100515720,"@brianedwardhyde Los antivacunas, los horóscopos, los chemtrails... Mil cosas que son mentira, pero quien quiere creerlas, encontrará cómo",FAVOR
1342807122631946240,101211935," cuando me toque, sin duda. Por mi y por solidaridad con el resto",FAVOR
1342778871922499584,102100426,"Menos de un año desde la aparición del virus y ya tenemos vacuna.  , cuando me toque https://t.co/8tuutJ7fsb",FAVOR
313660462518640641,102420396,Solamente RABIA me da escuchar este tipo de opiniones absurdas contra de la vacuna del VPH. Un apysarapó bien cargado a la monja desde acá,FAVOR
1343222391720308736,103596271,"En España ha sido un día histórico, la vacunación, el principio del final del túnel, cuando llegue nuestro turno  Mientras hay que seguir siendo responsables, está pandemia está siendo agotador.#zaragoza 💉😷💪",FAVOR
1327243637709795334,103596271, contra la #gripeyomevacunoTenemos muy buenos profesionales en Sanidad y por nuestra parte ser responsables.Por nuestra Sanidad Pública Gracias!!,FAVOR
1349023809064591365,103596271,"Llega a #España la Vacuna de ModernaLa segunda vacuna aprobada por la Agencia Europa del Medicamento.Si desde las instituciones sanitarias y medios (privados y militares) Vacunan todos los días, aceleran la Vacunación y salir de la pandemia.#Vacuna#COVID19 #yosimevacuno https://t.co/VxhWco1lAe",FAVOR
1342906452541894664,104431004,... En cuanto tenga la oportunidad. No dudo ni por un momento,FAVOR
120907347014057984,105629019,"Ostia, tengo que ir a ponerme la vacuna de la gripe un ia de estos. A los asmáticos nos obligan xDDDD MEJOR.",FAVOR
437901836235046912,105922645,Cada vez hay más padres q van por la vacuna de la varicela a Portugal. Hoy otra madre más q va .,FAVOR
1342847232022781952,106512574,"Puede ser que en esas dos cajas esté el principio del fin de esta locura?, que esté el golpe en la mesa que hace falta para que la ciencia, la investigación y lo público sea prioritario? Ojalá sea así sería el mejor homenaje a los que se han ido,  https://t.co/urf3AgEX1W",FAVOR
450642380933595136,108042034,"A este ritmo, me vacuno contra la hepatitis A, o le doy a probar las cosas a @PATYLENCE que se lo queda todo, jajajaja",FAVOR
1263725670812844032,116383117,Esto me recuerda a #AndrewWakefield y su texto en #thelancet sobre #vacunasyautismo . Os recuerdo que @realDonaldTrump cuestionó también las vacunas con respecto al autismo  #preventivehydroxychloroquinedoesnt https://t.co/ptEAaAhheH,FAVOR
1138702114090340352,116383117,"¿Para qué vacunar? Si total... ¡pues toma “total”! Y no sirve que sea un país en vías de desarrollo, porque en Europa se siguen multiplicando exponencialmente los casos  #VaccinateYourKids #LasVacunasFuncionan #LasVacunasSalvanVidas https://t.co/PYgCtp722i",FAVOR
1119600834596282369,117029929,Insistimos una vez más: ¡las #vacunas salvan vidas! https://t.co/ks0TrJExep,FAVOR
1321463516054904832,119181575,Desde entonces millones de vacunas han sido distribuidas en todo el mundo! Cada historia nos motiva a seguir aportando!Gracias @EndPolioNow ☺️💧  https://t.co/AaIOUEsnYy,FAVOR
1191401739917910017,119194942,"El sarampión no sólo es una enfermedad peligrosa, sino que el virus suprime la inmunidad durante varios años y deja a los niños expuestos a otras infecciones. Una investigación explica que la vacuna protege contra mucho más que el sarampión  https://t.co/xZ6a8IZkzP",FAVOR
1138798873370071040,119667555,@montse_esquerda Con 14 años yo apoyaría la decisión de vacunarse en contra de la opinion de los padres El @CAV_AEP?,FAVOR
1348619795722342403,121176154,"No falla: publicación del ministerio de sanidad y los nomevacuno y demás innombrables diciendo sandeces.De esta saldremos más fuertes? Mejor no hablar, porque me encierran. Impotencia es poca. Estamos llenos de paletos e ignorantes.",FAVOR
1349462271311884289,121454999,#COVID19  | Después de la tormenta empieza a salir el sol. Hoy trabajadores y usuarios de  @TorreMagret hemos recibido la primera dosis 💪💪💪 https://t.co/D72DkTmMdc,FAVOR
1343292689987612673,121454999,"#VacunaCOVID19 | A todos los escépticos de la vacuna y a los que criticáis las cajas con las banderas: IROS A LA MIERDA!!! Os invito a pasar 13 horas seguidas trabajando en una residencia, se os pasarán las tonterías rápido. https://t.co/uXcwrvKepN",FAVOR
1343121845692870658,122319254,Un destello de esperanza tras esta dura travesía. #España afronta el comienzo de la vacunación del #COVID19. Hoy es un gran día  https://t.co/YnPGqKxJ8t,FAVOR
80697357825622016,125463912,La estúpida moda de no vacunar a los niños hace que se multipliquen por 5 los casos de sarampión y rubeola en España http://bit.ly/jKD4BE,FAVOR
482185536829132800,127636330,"Y ahora vacuna, me cago.",FAVOR
140168292936593408,129267780,¿Te has vacunado ya? La vacuna reduce entre un 70 y un 90% los casos de gripe http://t.co/t5CVABDY vía @QuoRevista,FAVOR
521248811986223104,129267780,Pues a ver si es verdad RT @LaVanguardia: La OMS prevé que la vacuna contra el ébola llegará en enero del 2015 http://t.co/vqyhfkq4EM,FAVOR
1345331282268598279,129547986,Ahora a esperar cita. #yosimevacuno #VacunaCOVID19 #Covid #coronavirus https://t.co/qoB9Oq3Xt6,FAVOR
1343132818856157184,132012068,"Hoy es un día para celebrar, es el principio del fin de esta pesadilla.La #VacunaCOVID19 se aplica a la población bajo criterios clínicos de riesgo, desde el #biencomún Más motivo de #orgulloMientras sigamos cuidándonos 😷↔️🕛#GraciasCiencia🔬 💉#SanidadPública https://t.co/Jc5fgZHwB8",FAVOR
1342788244749111297,132012068,"¡El mejor regalo! Ya queda muy poco para acabar con la pesadilla y volver a abrazarnos. Mientras tanto, mantengamos las medidas de seguridad, ¡ya queda muy poco! 😷 ↔️ 🕛#GraciasCiencia🔬 💉#SanidadPública https://t.co/CgeDDBsYTu",FAVOR
1342952682462584840,132666884,Hay mucho “patriota de hojalata” que les molesta que la llegada de la vacuna contra el #covid-19 llegue con una pegatina del Gobierno de 🇪🇸Que vergüenza!!Pues la gran mayoría estamos orgullosos de ello. Llega la esperanza definitiva para salir de la pandemia.  https://t.co/F1lp1VIjfk,FAVOR
482847298259804160,133693469,Los pediatras recomiendan vacunar contra la varicela a los 15 meses; al Gobierno se la pela y la pospone a los 12 años #PorUnPuñadoDeDolares,FAVOR
473218977901346816,135591166,"@godivap Aquí en Suiza hay una mezcla de homeópatas, magufas y pseudo verdes (e incluso algún cura) apostolado con el discurso antivacunas",FAVOR
519395633829253120,138125846,"Bueno yo ya me he puesto la vacuna contra la Gripe. No se, digo yo que algo hará contra el  #Ébola . #VAMOSAMORIRTODOS #parla",FAVOR
1343310068016697347,139460759,"Que el día que me ponga la vacuna, me va a pasar lo mismo te lo aseguro.  https://t.co/uIyWnawq9w",FAVOR
1343172849331220480,140183463,"La mejor noticia para cerrar de una vez este 2020. Gracias, ciencia.  💉 https://t.co/xVfiNulfel",FAVOR
474442838051393536,142805368,Aumentan casos de varicela y todo por trasladar la vacuna del calendario de vacunaciones a los 12 años. Vergonzoso.,FAVOR
310398853746655233,143601625,@m93carmen vaya yo los mocos no los quite d mi cuerpo ni un solo dia...el año q viene me vacuno d la gripe y d lo q sea!mala no quiero estar,FAVOR
1343127006951694337,146791754,"Hoy, la #esperanza se encarna en una #vacuna y dos mujeres: Araceli Hidalgo y Monica Tapias simbolizan el principio del fin del #sufrimiento que produce el #COVID19  https://t.co/apu6317iA8",FAVOR
436831092470185984,148286025,A Perpignan a por la vacuna de la varicela... Pais !!! http://t.co/gIYVEnLyGu,FAVOR
453828568490192896,148286025,"En lo q llevamos de año, ya hemos tenido el mismo numero de niños con varicela complicada q en 2013... Por que será?? http://t.co/e3WJuDS6WJ",FAVOR
1343148561878446081,148500617,"Pues yo voy a decir, que esto, me da una pequeña esperanza! Parece el principio del fin, aunque todavía quede! Me hace por lo menos ver la luz 💡! Más noticias así a partir de ahora por favor 🙏!  https://t.co/HooqNiX9KR",FAVOR
531435025456455680,148787563,El martes tengo que ir a darme la vacuna 😞😞😞,FAVOR
1347854554231173120,149605037,El principio del fin! Ya era hora... @vallhebron https://t.co/OKcxmL5js4,FAVOR
529318401093951490,153816503,A la vacuna :) (@ Centro De Salud Mendiguchia Carriche) https://t.co/6lVkiG4rbt,FAVOR
1350183721954107394,155948100,Por responsabilidad y solidaridad  ❤💉 #VdeVacuna  #VacunaCOVID19   @pontegastro https://t.co/HiIuScMZjb,FAVOR
1342763520417554438,161021621,Vacuna para todos y todas. Tengamos el dinero que tengamos en el banco. Hayamos nacido donde hayamos nacido. Pertenecer a esta España que cuida sin pedir la tarjeta de crédito sí que es un orgullo.  https://t.co/ClJWWezoKN,FAVOR
1346513279842189312,162405819,"Comienza el nuevo año y el principio del fin de esta pandemia... Sin duda, mi mejor regalo de Reyes...  #sinciencianohayfuturo #vᴀᴄᴜɴᴀcᴏᴠɪᴅ19 💉💉💉💉💉💉 https://t.co/xcQct2i1gP",FAVOR
474614607915786240,162841104,Maldigo la vacuna contra el tétanos y sus efectos secundarios... http://t.co/uF6x4b01df,FAVOR
1342814779749126145,163204065,Necesito esa vacuna ya  https://t.co/x2CAWLggOk,FAVOR
428822517613359104,166217631,"Hoy dia de vacuna a mi peque, espero que no sea como la del mes pasado.",FAVOR
1342920901529116682,166479666,Ya me estoy remangando. Quién da la vez?  https://t.co/OW55Gmilj2,FAVOR
1343136758754631680,166479666,Hoy es día de esperanza para los que queremos salir de esta y de frustración para la derechona más rancia.  https://t.co/HRGHDilQhm,FAVOR
1349421793669476357,168520210,"La estrategia de vacunación del @sanidadgob, sigue su curso. Es el turno de nuestros sanitarios. El Dr. Andrés Quezada,  neumólogo de Hipertensión Pulmonar del Hospital Universitario 12 de Octubre (Madrid), nos ha cedido esta imagen.💉#COVID19  #hu12octubre https://t.co/vDGTLy2HZE",FAVOR
1348656695640207362,168822988,Recién vacunada.Ojalá esto sea el principio del fin de esta larga pesadilla.  #stopcovid #uci https://t.co/Y2D1yXA6ff,FAVOR
518649736262586368,169970454,"Buenas noticias necesita el mundo, y en particular, yo #orgulloargentino :Vacuna argentina contra el cáncer de pulmón http://t.co/2KdHF8SGAj",FAVOR
496564185757937664,179028690,Vacuna time,FAVOR
405008774890790912,181218060,"Vacuna puesta,para la casa.",FAVOR
411128055990870016,181218060,Hostiaca y ahora que me acuerdo yo si me acabo de poner la vacuna no puedo hacer voley..me da a mi que me da igual..,FAVOR
265122109355872257,181252181,"@mipediatra esto estaba erradicado. Gracias a las modas antivacunas, vuelve. Debería ser delito no vacunar como lo es no poner sillitascoche",FAVOR
1343200127712952320,181297332,"Ole Araceli con sus 96 añazos!! Una valiente que si se vacuna, nuestros mayores son los mas sabios 🥰dando ejemplo y no como muchos que ellos no se vacunan🙏🏼 Yo desde luego que cuando me toque vacunarme, sin dudarlo de cabeza me vacuno #yosimevacuno https://t.co/MGb5L7z1Ik",FAVOR
1338484672536469506,181297332,"La vacuna ya esta aquí en unas semanas, llevamos esperándola casi un año y no entiendo como hay tanto inútil que después de lo que llevamos sufrido y llevamos visto no quiere ponérsela, se creerán que le van a salir cuatro patas o algo 🤔  de cabeza !",FAVOR
1336937565698527232,182783134,"Los del  también sois los que no queréis restricciones, ni reducciones de aforo, y que las discotecas abran toda la noche.Pues #YoSiMeVacuno porque es la única forma de intentar volver a tener una vida normal",FAVOR
1349162918118645760,182971274,El principio del fin de una pesadilla que nos cambió la vida! Por fin vemos la luz al final del túnel!  @COIBarcelona @icscat @icscatcentral https://t.co/piR3JDUoDL,FAVOR
1336777981990154245,183184911,"Vale, los del  , así estéis sufriendo intubados vosotros, padres, hijos, hermanos... que sufráis penurias, pero no me jodais, yo, por si me cruzo con vosotros, #YoMeVacunare lástima no sea obligatorio",FAVOR
410167963791400960,184909162,Mañsna me ponen la vacuna y toy caga.,FAVOR
471382266456076288,185732836,Cuando me pusieron la vacuna casi me desmayo en el médico xd.,FAVOR
1346109826401787904,187981835,"@PEDROGRILLOROJA @MartaR82389856 @Minsa_Peru La vacunación es clave. Funciona mejor y es más ""implementable"" cuando no estamos en pico. Además tengo mis dudas sobre las cantidades q Perú va a acceder (de una vacuna con óptima eficacia y seguridad). No olviden que solo previene severidad la transmisión la cortamos nosotros.",FAVOR
1348535014884061185,187981835,"Nuestras acciones individuales afectan al colectivo! Cuando deciden no vacunarse, piensen que su acción individual afecta al colectivo. Nos permitirnos eficacias que no lleguen al 100% es porque asumimos que la cobertura será alta. Si no colaboramos todo, es inútil.  https://t.co/fkaRb1xt4b",FAVOR
443860907278761985,190155538,@lamamapediatra perdón por el tono! Solo no estoy de acuerdo con que se retire una vacuna por una suposición. Buena guardia!,FAVOR
500924672289280000,193375862,@lularafaela345 Vacuna no hay...espero q encuentren algo...lo peor es q tarda 20 días en incubarse...,FAVOR
1343162508237033475,194941226,Principio del fin. Empieza la vacunación en España.A hacerlo bien y que terminemos cuanto antes con esta pesadilla.#covi̇d19 ,FAVOR
1347588313377607681,195065263,Mi artículo en @lavozdelsures: cuando me toque: ¿y tú? Necesitamos que también para avanzar hacia los abrazos con referencias a @EFEKEZE @Javisburgos @gorka_orive @alfredocorell @javierpadillab @CristinaCR82 @Canaria_32 @lovenursingmery y +✅https://t.co/e6Awd4RJEB https://t.co/5hbo0kZeSw,FAVOR
1274423995258089474,196124212,Hoy un poco de historia de las #vacunas y de la #inmunidad en la @SextaNocheTV aprender no es aburrido #sinciencianohayfuturo #ponuninmunólogoentuvida la #Ciencia salva millones de vidas cada año  https://t.co/jH6o2zUu6f,FAVOR
1343139010286333953,196124212,"Mi revision sobre las #VacunasCovid19: Si no lo haces por ti, hazlo por el rebaño https://t.co/BkVeUgqeiZ vía @Conversation_E ¡vacúnate, vacúnalos! ",FAVOR
1343276809648017409,196946831,Mal vamos si empezamos a decir que quienes se vacunan son unos valientes. ¿Estamos en guerra? ¿Por qué no «responsables»?,FAVOR
1343469499517968384,196946831,Estoy deseando vacunarme para ver la cara de Gates &amp; Company al comprobar lo sucia que tengo la mente.,FAVOR
1347288601252536322,198205905,"Enorme la respuesta de la ciencia, de mis compañer@s y de mi hospital. Si dudas, míranos:  #orgullbellvitge @hbellvitge @icscat @salutcat 🤜🦠💉 https://t.co/szileYY2qO",FAVOR
426328937393029120,201846520,Yop después de ponerme la vacuna de la gripe😞 aiii @andrades1990 http://t.co/Gull8886YA,FAVOR
1342855057948241920,202693425,Comienza el fin de esta pesadilla  https://t.co/hf8pimYwjj,FAVOR
1346745954523881474,202712254,"@Dr_Pilgrim felicitaciones por el artículo de @Conversation_E. Es una pena que gente sin estudios cuestione con la osadía de la ignorancia,  a bioquímicos, biólogos moleculares y virologos. Prefieren creer en los ""vendedores de crecepelo"".  https://t.co/8z3PQhdDdu",FAVOR
446728996894814208,204037006,#todosconAnne que vuelva la bacuna contra la varicela,FAVOR
1179295510693384192,204434260,"Ahí viene la influenza, que es practicamente un Dengue con tos y mocos. Vacúnense en cuanto llegue la vacuna y eviten el pánico ",FAVOR
1180038372271804417,204434260,Así cambian la historia las vacunas  https://t.co/HQfkbstJV4,FAVOR
1349791426503127040,205749364,"No hay una vacuna mejor q otra frente al #COVID19 Tienen una eficacia parecida y todas han pasado los rigurosos controles para ser aprobadas. Hay que vacunarse, las vacunas son seguras y solo así venceremos al virus que tantas muertes y sufrimiento está causando #preguntavacuna",FAVOR
460506039876853760,205854723,"Mierda circuito,ya empiezan a dar por culo,mañana ""payá"", donde me vacuno yo a estas horas, cojones",FAVOR
534244990118289408,208190399,Hoy de visita al alergologo aver si le sala de las pelotas ponerme la vacuna. #aprobarsuerte,FAVOR
1349330568786415620,210472784,Buenos pues uno que ya tiene 1ª dosis de la vacuna puesta ....#summa112  #Tomaaaaa #tes #Tesvisible https://t.co/g3fWLbz2ZR,FAVOR
1343186281363333120,210907690,Cuando sufres de mielitis transversa por una vacuna del pasado y además quiero viajar en el futuro no tengo dudas: #yosimevacuno,FAVOR
86113969693130752,211674312,A ver si por fin me vacuno (@ Centro de salud Mislata II) http://4sq.com/lBtgxM,FAVOR
438975015871324161,213020479,Y ahora a ponerme la vacuna y verle la cara a esa enfermera tan simpática 😒😒,FAVOR
1116414690945642498,213426867,Guarda @astro_duque un momento en la gala de la salud de @upsanalic en el @COMAlicante para lanzar un mensaje a favor de las vacunas  y la #ciencia #StopPseudociencias https://t.co/UFc5LzXtuw,FAVOR
