tweet_id,user_id,ARI,Bormuth.MC,Coleman,Coleman.C2,Dale.Chall,Danielson.Bryan.2,FOG,TTR,R,I
1326630224042340096,32965067,14.0546153846154,-2.22562677833409,11.1653846153846,18.05,-25.3546153846154,63.5176666666666,20.5846153846154,1,3.60555127546399,0
295964184783499008,33180244,20.895,-2.53551355393586,26.05,30.6214285714286,-27.0885714285714,49.3867692307692,22.7428571428571,0.923076923076923,3.32820117735137,48
43020156737302496,37226226,10.9578260869565,-4.03892448935646,23.245652173913,23.9630434782609,-38.6091304347826,84.9865272727273,21.3739130434783,0.952380952380952,4.36435780471985,133.333333333333
70452375755829200,40629476,16.0075,-2.79967444702148,9.925,14.8,-36.1025,63.9056666666667,18.9,1,3.87298334620742,0
77667684778643392,40629476,13.62,-4.047528,23.245652173913,23.9630434782609,-46.87,79.1145454545454,19.6347826086957,0.91304347826087,4.37880269519857,55.125
449500856069921984,41335841,16.48375,-0.436379,-22.325,13.55,-33.76,41.3358428571429,21.6,1,2.64575131106459,0
1341414045723840000,42424530,9.53241379310345,-2.36965401293103,23.8258620689655,28.2568965517241,-41.005,78.4343428571429,18.2137931034483,0.730769230769231,3.7262065676255,12.448275862069
1349474668516940032,44640535,21.89,-0.732626,4.55,30.3166666666667,-34.45,35.6625238095238,23.3333333333333,1,3.46410161513775,0
1350379522860989952,44640535,34.04,-8.47526887514952,7.41666666666666,6.58333333333333,-57.8277777777778,62.9731818181818,35.7777777777778,0.906976744186046,5.94744424297158,126.75
539512888546044992,44910987,2.74666666666667,-3.00112531961591,40.3833333333333,41.1611111111111,-22.3088888888889,96.8246705882353,11.6444444444444,1,4.12310562561766,0
159571998891184000,46358249,7.8265,-1.492734556375,26.05,34.85,-33.15,75.8743105263158,16,0.85,3.80131556174964,26.2727272727273
1.319907501589e+18,48298430,8.32888888888889,-3.06967945119519,35.6055555555556,36.8648148148148,-31.1051851851852,86.0578402515723,16.8296296296296,0.788461538461538,5.6856770113086,39.093023255814
1336751613709580032,49767631,7.893,-2.480105881,13.15,18.3166666666667,-31.85,82.731575862069,16.6666666666667,0.933333333333333,5.11207720338155,130.666666666667
1319596174303780096,49954027,5.704375,-2.61671194702148,58.3,58.3,-36.1025,87.4093333333333,13.9,0.866666666666667,3.35658556671309,28.1666666666667
1336785081646650112,53140494,6.46411764705882,-2.791878,22.2558823529412,25.3441176470588,-42.73,87.0745,13.8588235294118,0.941176470588235,3.88057000058133,85.3333333333333
439013020438888000,54036470,18.2035714285714,-2.42776971428571,-1.59285714285714,5.76428571428571,-40.66,55.6094153846154,22.7428571428571,1,3.60555127546399,0
1.121380610399e+18,54200609,26.2790909090909,-0.910310443181818,20.1863636363636,41.6863636363636,-34.795,23.2555,16.7454545454545,0.9,2.84604989415154,27
1183674095872989952,54200609,22.778125,-2.8914065,34.1125,36.55,-42.04,48.4604,18.9,0.916666666666667,3.17542648054294,40.3333333333333
1349104013137029888,54886012,10.8363157894737,-1.44968028879939,15.8657894736842,26.4710526315789,-32.555,68.2243666666667,16.4315789473684,1,4,0
476801624628022976,59724813,9.4528947368421,-0.507739453530489,2.28684210526315,29.8394736842105,-24.2775,65.4023055555555,16.6368421052632,0.894736842105263,3.90006747579955,48.1666666666667
570184199283601024,60159471,6.69714285714286,-1.54702630357143,4.55,14.8119047619048,-38.245,79.192,21.3428571428571,0.904761904761905,4.14613991448386,60.1666666666667
321276987635273024,62238452,13.3340909090909,-3.87678021609692,20.1863636363636,21.5045454545454,-41.8618181818182,78.4312571428571,21.5272727272727,0.904761904761905,4.14613991448386,60.1666666666667
495107778898590976,63690054,6.44615384615384,-2.06125853664087,11.1653846153846,18.05,-32.6623076923077,81.2472666666667,20.5846153846154,0.923076923076923,3.32820117735137,48
567447712610937984,63765675,3.28777777777778,-2.11504146587791,28.4388888888889,33.1611111111111,-29.7594444444444,91.0007153846154,11.3259259259259,0.925925925925926,4.81125224324688,104.166666666667
485037601972579968,63765675,10.91,-4.8039340974445,37.9944444444444,36.2722222222222,-35.5559259259259,90.1037384615385,18.2074074074074,0.807692307692308,4.11843883790186,25.9411764705882
567449022156513024,63765675,11.8592307692308,-4.60844299817934,26.05,25.7423076923077,-41.6323076923077,86.80108,24.2461538461538,0.692307692307692,3.53009043248731,7.71428571428571
561948861170998976,63765675,11.2603448275862,-5.14873912140719,37.1706896551724,35.1534482758621,-44.458275862069,91.7758,19.8758620689655,0.892857142857143,4.72455591261534,56.8181818181818
1336724612009380096,64794485,5.42869565217391,-3.98636943872771,51.2891304347826,49.1804347826087,-26.2178260869565,97.1821818181818,16.1565217391304,0.91304347826087,4.37880269519857,73.5
1342766936350970112,66647957,8.26846153846154,-0.789226644230769,40.9346153846154,56.2038461538462,-35.485,68.7194333333333,11.8307692307692,1,3.3166247903554,0
1343139770956969984,66647957,11.3678294573643,-2.37031195004307,15.55,20.9337209302326,-40.89,74.8299142857143,18.7565891472868,0.902439024390244,5.77842918987842,97.7857142857143
1328323964469390080,69326657,14.403488372093,-3.80267397544713,24.55,25.5848837209302,-41.4163953488372,76.7718238095238,19.7627906976744,0.804878048780488,5.153734142324,34.03125
458608574210768000,70650905,3.69352941176471,-2.76960274801547,37.4323529411765,38.9911764705882,-37.1417647058823,93.358,11.5058823529412,0.882352941176471,3.63803437554499,37.5
1344336177294350080,73341746,3.11212765957447,-1.28851735722913,30.1670212765957,39.4968085106383,-33.4434468085106,87.2169791304348,12.2706382978723,0.857142857142857,5.55492059863531,58.9090909090909
1344330193322830080,73341746,13.2928571428571,-3.69997856158892,13.7642857142857,16.05,-38.7042857142857,78.5536146341463,18.8761904761905,0.853658536585366,5.46608166610121,55.6818181818182
253593556319624992,73927838,3.10857142857143,-1.50534677986988,16.8357142857143,25.8595238095238,-33.7211904761905,87.328,11.8190476190476,0.904761904761905,4.14613991448386,60.1666666666667
271170636989217984,75804609,2.43333333333333,-1.22654306310014,33.2166666666667,42.9388888888889,-26.6544444444444,83.8433,12.4888888888889,0.888888888888889,2.66666666666667,21.3333333333333
424730340226518976,76080332,6.97772727272727,-1.70685319412096,31.9136363636364,38.7772727272727,-25.6354545454545,79.2898523809524,17.1272727272727,0.863636363636364,4.0508136107566,40.1111111111111
1141725692662610048,76408592,11.7284090909091,-3.84826657973328,34.8454545454545,34.6863636363636,-41.8618181818182,83.1750860465116,18.8,0.868421052631579,5.35330689731516,72.6
471622264681950976,80853822,12.62,-3.655754,22.9785714285714,24.3357142857143,-45.49,78.685,21.7333333333333,0.933333333333333,3.61478445646026,65.3333333333333
437539970669371008,81831996,14.24125,-2.79325227929688,17.9875,22.05,-30.165,67.9348666666667,21.4,0.866666666666667,3.35658556671309,28.1666666666667
1187838732478660096,83427283,23.3666666666667,-1.56741270329726,-9.78333333333333,4.27222222222221,-33.6914814814815,40.4726461538461,27.3037037037037,0.923076923076923,4.70678724331642,72
258895540643844000,83540551,3.54769230769231,-2.03904523987255,50.8576923076923,53.7423076923077,-25.3546153846154,88.0014,11.3538461538462,0.846153846153846,3.05085107923876,20.1666666666667
1121188425682509952,86298377,15.4469565217391,-1.93532970131298,28.854347826087,35.4413043478261,-30.6741304347826,60.9275818181818,13.295652173913,0.9,4.02492235949962,54
1343193497399150080,86504484,3.0175,-1.80995630266204,36.8,42.05,-31.3633333333333,90.5148,11.4666666666667,0.739130434782609,5.0130265092665,27.5238095238095
1349378650697769984,87061526,9.22133333333333,-0.883056251370371,19.6,36.45,-26.1,68.5341859649123,12.6666666666667,0.789473684210526,3.44123600805843,18.75
424132436411568000,87894083,1.91,-1.169054,18.8833333333333,30.05,-37.21,85.1194,16.9333333333333,1,3,0
126300329309519008,90046725,0.852,-0.359034,38.95,61.25,-34.45,77.0554,10,1,2.23606797749979,0
449525055828283008,90653296,9.045,-0.703764,-2.61666666666667,18.9388888888889,-35.14,67.7250588235294,17.9555555555556,0.944444444444444,4.00693842672377,96.3333333333333
122356707081986000,93936231,10.12,-2.69512444702149,34.1125,36.55,-36.1025,77.3363333333333,16.4,0.866666666666667,3.35658556671309,28.1666666666667
1349742326810350080,94387415,15.8833333333333,-0.525965708333333,33.2166666666667,59.3833333333333,-34.105,44.9104,15.1333333333333,1,2.64575131106459,0
449936836174302976,94440356,13.54,-0.384104,15.3,47.3833333333333,-33.76,52.4589272727273,18.2666666666667,0.727272727272727,2.41209075662211,5.81818181818182
507116122945355008,94686612,4.40863636363637,-1.60361672727273,26.05,33.5045454545455,-38.59,85.0957380952381,15.3090909090909,0.909090909090909,4.26401432711221,66.6666666666667
464467276788681984,95959944,3.54769230769231,-2.03904523987255,21.0884615384615,26.9730769230769,-25.3546153846154,88.0014,17.5076923076923,1,3.3166247903554,0
474797707119590976,100515720,14.475,-3.524008556375,19.6,21.65,-40.05,73.1908947368421,22,0.95,4.2485291572496,120.333333333333
161949073564380992,100515720,9.33272727272727,-1.73132341472577,26.05,33.5045454545455,-29.9536363636364,73.9677904761905,17.1272727272727,0.909090909090909,4.26401432711221,66.6666666666667
508752533851217024,100515720,12.9,-1.38972775325789,18.8833333333333,30.05,-31.9322222222222,62.6650352941176,14.7111111111111,0.888888888888889,3.77123616632825,32
1342807122631940096,101211935,-0.064615384615383,-0.705069268718707,40.9346153846154,56.2038461538462,-20.8696153846154,88.3606666666667,5.67692307692308,0.923076923076923,3.32820117735137,48
1342778871922490112,102100426,11.4511764705882,-2.90736274801547,14.6676470588235,18.5205882352941,-37.1417647058823,75.7642,13.8588235294118,1,4,0
313660462518640000,102420396,6.1092,-1.960116022232,28.63,34.21,-32.025,83.3579333333333,16.2,0.92,4.6,88.1666666666667
1343222391720300032,103596271,19.6190909090909,-6.02879008186549,24.0954545454545,22.7772727272727,-48.0124242424242,78.6893,21.6848484848485,0.9,4.9295030175465,81
1327243637709789952,103596271,20.2783333333333,-3.22672133333333,11.7166666666667,15.3833333333333,-43.42,57.2781176470588,18.3111111111111,0.888888888888889,3.77123616632825,42.6666666666667
1349023809064590080,103596271,18.243,-3.57967027173438,9.925,12.95,-42.425,66.5360153846154,28,0.815789473684211,5.02886405505364,33.1379310344828
1342906452541890048,104431004,1.01636363636364,-0.501960766998497,31.9136363636364,52.2318181818182,-26.1586363636364,83.8308,9.47272727272727,1,3.3166247903554,0
120907347014056992,105629019,2.05363636363636,-1.60206159654395,37.7772727272727,44.05,-29.9536363636364,90.4178,13.4909090909091,0.863636363636364,4.0508136107566,40.1111111111111
437901836235046016,105922645,0.192857142857143,-1.47351785545567,47.55,53.4785714285714,-29.1973809523809,93.9385,9.91428571428571,0.857142857142857,3.92792202424786,36
1342847232022779904,106512574,11.4172,-4.408001113976,33.79,32.93,-42.55,87.4679959183673,14.8,0.775510204081633,5.42857142857143,29.469387755102
450642380933595008,108042034,8.625,-4.22670025253183,31.425,31.05,-27.7683333333333,91.3878,16.2666666666667,0.875,4.28660704987056,29.4
1263725670812839936,116383117,22.2065384615385,-2.34113084433318,11.1653846153846,18.05,-32.6623076923077,48.0627,22.1230769230769,1,5,0
1138702114090339968,116383117,15.4014583333333,-1.76253065072519,17.9875,26.675,-32.4225,60.8978344086021,15.5166666666667,0.935483870967742,5.20855375877647,140.166666666667
1119600834596280064,117029929,14.3133333333333,-0.498085708333333,4.55,33.6055555555555,-34.105,48.7678,15.1333333333333,1,2.82842712474619,0
1321463516054899968,119181575,10.63375,-1.14697030085359,4.55,19.2166666666667,-32.5616666666667,67.5466898550725,18.2,1,4.58257569495584,0
1191401739917910016,119194942,14.3229268292683,-3.62517665002503,11.8914634146341,14.5378048780488,-38.1937804878049,75.6922,21.8585365853659,0.8,5.05964425626941,36.5714285714286
1138798873370070016,119667555,11.178,-3.442368,32.5,33.25,-44.8,80.5559263157895,18,0.842105263157895,3.67065174192899,23.2727272727273
1348619795722340096,121176154,9.55617647058823,-1.2459317360574,10.8735294117647,23.8147058823529,-28.4826470588235,71.381353030303,18.6941176470588,0.911764705882353,5.31645613941777,106.777777777778
1349462271311879936,121454999,9.88807692307692,-2.10578917210969,31.0115384615385,35.8961538461538,-36.3161538461538,75.59318,15.9692307692308,0.904761904761905,4.14613991448386,60.1666666666667
1343292689987610112,121454999,12.0253658536585,-3.59428803420402,24.4768292682927,25.8548780487805,-35.8767073170732,80.6802,18.9317073170732,0.789473684210526,4.86664263392288,28.125
1343121845692869888,122319254,8.41072463768116,-1.02241596457327,28.854347826087,41.8760869565217,-36.29,72.0517212121212,15.2405797101449,0.909090909090909,4.26401432711221,66.6666666666667
80697357825622000,125463912,12.9425,-4.25899230266204,26.05,26.2166666666667,-39.6433333333333,81.9012086956522,21.2666666666667,0.909090909090909,4.26401432711221,66.6666666666667
482185536829132032,127636330,-1.974,-0.387862568,13.15,38.05,-15.45,84.7702,18,1,2.23606797749979,0
140168292936592992,129267780,5.236,-1.446732556375,45.4,52.25,-33.15,81.7678210526316,12,0.941176470588235,3.88057000058133,85.3333333333333
521248811986222976,129267780,12.5960869565217,-4.04955931495028,45.6804347826087,44.1369565217391,-42.7395652173913,81.373,16.1565217391304,0.952380952380952,4.36435780471985,133.333333333333
1345331282268590080,129547986,27.5533333333333,-1.67262306310014,-24.1166666666667,-8.61666666666667,-26.6544444444444,22.5905,30.2666666666667,1,2.82842712474619,0
1343132818856150016,132012068,26.7085714285714,-7.7857456122584,26.05,23.5738095238095,-57.7180952380952,74.5809219512195,29.1809523809524,0.888888888888889,5.33333333333333,73.1428571428571
1342788244749110016,132012068,7.97528571428571,-1.2412287493473,20.5214285714286,31.9928571428571,-34.3232142857143,75.2639235294118,14.9285714285714,0.862068965517241,4.6423834544263,52.0833333333333
1342952682462579968,132666884,10.196231884058,-2.55115330822862,23.245652173913,27.1804347826087,-39.5147826086957,78.6794,17.4376811594203,0.772727272727273,5.12569285782198,20.6428571428571
482847298259804032,133693469,13.335,-4.26596230266204,26.05,26.2166666666667,-39.6433333333333,81.0387913043478,21.2666666666667,0.772727272727273,3.62441217804538,15.2105263157895
473218977901345984,135591166,13.9763636363636,-3.88818567064237,8.45909090909091,10.9590909090909,-41.8618181818182,77.0088857142857,21.5272727272727,1,4.69041575982343,0
519395633829252992,138125846,2.47202898550724,-0.972408723429191,28.854347826087,41.8760869565217,-23.8986956521739,85.5258242424242,6.54492753623189,0.869565217391304,4.1702882811415,44.4444444444444
1343310068016689920,139460759,7.71833333333333,-3.07189383796296,47.55,47.6055555555555,-27.5866666666667,85.6099764705882,13.8666666666667,0.823529411764706,3.39549875050866,21.7777777777778
1343172849331219968,140183463,8.31142857142857,-0.889002285714286,16.8357142857143,32.9071428571428,-35.83,69.6316,8.51428571428571,1,3.3166247903554,0
474442838051393024,142805368,6.87,-1.37924660458886,22.6552631578947,32.5763157894737,-32.555,77.2816111111111,18.5368421052632,0.944444444444444,4.00693842672377,96.3333333333333
310398853746654976,143601625,1.94909090909091,-2.67970338348707,47.55,48.3530303030303,-27.9910606060606,97.75645,7.81212121212121,0.848484848484849,4.87417436675954,46.1176470588235
1343127006951689984,146791754,19.3160714285714,-5.07612371428571,16.8357142857143,17.05,-50.32,73.1111555555555,28.3428571428571,0.888888888888889,4.61880215351701,64
436831092470185024,148286025,6.09424242424242,-0.258137522887275,43.6409090909091,76.2318181818182,-16.2572727272727,69.263,16.0121212121212,0.8,2.5298221281347,10.6666666666667
453828568490192000,148286025,4.35375,-1.016043,36.8,48.2166666666667,-36.52,81.7592347826087,13.2,0.863636363636364,4.0508136107566,40.1111111111111
1343148561878439936,148500617,2.70525,-1.04021227929687,35.725,47.25,-24.645,86.2803261538462,11.2,0.918918918918919,5.58956556838215,128.444444444444
531435025456454976,148787563,-1.6925,-1.72631630266204,47.55,51.7166666666667,-31.3633333333333,98.7616363636364,8.13333333333333,1,3,0
1347854554231170048,149605037,12.22,-0.460912375,18.8833333333333,46.4944444444444,-34.105,53.911,10.6888888888889,1,2.82842712474619,0
529318401093950976,153816503,16.5633333333333,-1.47746306310014,4.55,17.1611111111111,-26.6544444444444,49.3886,16.9333333333333,1,2.82842712474619,0
1350183721954099968,155948100,26.431,-1.80002,13.15,23.25,-37.9,28.0328444444444,24,1,2.64575131106459,0
1342763520417550080,161021621,6.88166666666667,-1.28285441992455,15.3,26.8277777777778,-31.9322222222222,78.0489,15.8222222222222,0.828571428571429,4.9018946774254,42.05
1346513279842180096,162405819,9.45642857142857,-2.28917371114249,35.2642857142857,38.9071428571428,-37.2671428571429,77.929437037037,12.7428571428571,0.904761904761905,4.14613991448386,60.1666666666667
474614607915785984,162841104,15.7554545454545,-1.80511309090909,8.45909090909091,17.6863636363636,-38.59,55.801,18.9454545454545,1,3.16227766016838,0
1342814779749120000,163204065,20.634,-0.710322,-12.65,14.85,-34.45,23.0518,26,1,2,0
428822517613358976,166217631,2.46625,-2.60577467114258,42.175,43.8,-24.2275,94.7962,13.9,1,4,0
1342920901529110016,166479666,8.33,-0.138503729766804,47.55,88.7166666666667,-22.5144444444444,61.4512,10.0888888888889,1,2.82842712474619,0
1343136758754629888,166479666,13.5171428571429,-3.67168542857143,29.1214285714286,29.8595238095238,-45.49,76.6898,16.0190476190476,0.85,3.80131556174964,26.2727272727273
1349421793669469952,168520210,10.6092307692308,-1.11139128086313,17.7807692307692,31.5884615384615,-31.5102051282051,68.4153557894737,18.5046153846154,0.861111111111111,5.16666666666667,45.7619047619048
1348656695640199936,168822988,17.784,-2.6421433602963,4.55,10.5833333333333,-35.0166666666667,58.2495428571428,19.3333333333333,1,3.74165738677394,0
518649736262585984,169970454,18.97,-3.203488,18.8833333333333,21.8277777777778,-43.42,60.2293529411765,20.5333333333333,0.941176470588235,3.88057000058133,85.3333333333333
496564185757937024,179028690,3.12,0.0628798749999999,26.05,94.05,15.12,27.613,20.8,1,1.41421356237309,0
405008774890790016,181218060,1.794,-0.375762,-12.65,14.85,-34.45,74.4838,10,1,2.23606797749979,0
411128055990870016,181218060,7.51153846153846,-4.5848878265817,40.9346153846154,39.1269230769231,-27.0169230769231,96.28492,18.0923076923077,0.807692307692308,4.11843883790186,21
265122109355872000,181252181,8.31142857142857,-0.948951839650146,4.55,21.8595238095238,-22.2585714285714,71.1862,18.0380952380952,0.952380952380952,4.36435780471985,133.333333333333
1343200127712950016,181297332,12.9032608695652,-4.09025206320375,17.6369565217391,18.9195652173913,-34.4786956521739,81.8627222222222,18.7652173913044,0.886363636363636,5.87947121926639,89.4705882352941
1338484672536460032,181297332,22.0123404255319,-8.64654389432014,19.1882978723404,17.0287234042553,-55.3448936170213,90.0840347826087,27.3106382978723,0.847826086956522,5.75023629004099,60.84
1336937565698520064,182783134,19.0817142857143,-6.38423745814577,20.5214285714286,19.3071428571428,-49.7214285714286,82.2515764705882,22,0.885714285714286,5.2399563793168,80.0833333333333
1349162918118640128,182971274,8.54746666666667,-1.15608394074074,33.79,44.77,-36.75,72.7837666666667,11.3333333333333,0.875,4.28660704987056,49
1336777981990149888,183184911,18.219,-5.49342450462963,21.75,21.1166666666667,-35.8666666666667,77.9962482758621,22.6666666666667,0.9,4.9295030175465,81
410167963791400000,184909162,-0.356249999999999,-1.026007796875,26.05,38.55,-12.77,88.6850285714286,8.2,1,2.82842712474619,0
471382266456076032,185732836,3.8025,-1.85491050462963,26.05,32.3833333333333,-23.4466666666667,85.8426909090909,11.4666666666667,0.916666666666667,3.17542648054294,40.3333333333333
1346109826401779968,187981835,10.4558163265306,-1.98113853041688,14.2030612244898,21.4785714285714,-33.6361734693878,74.4931333333333,18.7775510204082,0.897959183673469,6.28571428571429,113.882352941176
1348535014884059904,187981835,11.6103658536585,-1.61858616565003,15.0378048780488,24.5865853658537,-31.1212804878049,69.27625,17.7585365853659,0.794871794871795,4.9639727679577,32.0333333333333
443860907278761024,190155538,4.72285714285714,-0.847322762012742,10.6928571428571,27.3833333333333,-31.3061904761905,79.3739333333333,12.3238095238095,0.904761904761905,4.14613991448386,60.1666666666667
500924672289280000,193375862,8.68058823529412,-2.88192375575005,37.4323529411765,38.9911764705882,-31.5535294117647,82.0477,18.5647058823529,0.9375,3.75,75
1343162508237029888,194941226,10.8066666666667,-1.32704066666667,18.8833333333333,30.05,-37.21,67.4646117647059,19.1555555555556,1,4.24264068711929,0
1347588313377600000,195065263,23.0727272727273,-3.01949818413821,8.45909090909091,13.2015151515151,-36.6274242424242,51.25855,25.9939393939394,0.96551724137931,5.19946946895745,261.333333333333
1274423995258080000,196124212,23.4,-5.53287339337037,21.75,21.1166666666667,-48.5333333333333,66.8429310344827,25.3333333333333,0.827586206896552,4.45668811624924,25.0434782608696
1343139010286330112,196124212,17.5365,-3.578374556375,26.05,27.45,-40.05,66.3519368421053,22,0.947368421052632,4.12948320967011,108
1343276809648009984,196946831,4.27583333333333,-0.813833777495371,19.6,36.45,-21.35,79.8533333333333,12.6666666666667,1,4.47213595499958,0
1343469499517959936,196946831,9.14105263157895,-3.26379949876075,29.4447368421053,30.8921052631579,-34.11,83.7668888888889,16.021052631579,0.947368421052632,4.12948320967011,108
1347288601252529920,198205905,12.58,-1.86596104864593,23.245652173913,30.3978260869565,-34.8045652173913,67.3870545454545,18.5130434782609,0.842105263157895,3.67065174192899,23.2727272727273
426328937393028992,201846520,12.6053846153846,-2.13607030769231,40.9346153846154,44.8192307692308,-39.97,66.8947333333333,17.5076923076923,0.818181818181818,2.71360210119987,13.5
1342855057948239872,202693425,16.3857142857143,-1.03238514285714,16.8357142857143,32.9071428571428,-35.83,43.9544,19.9428571428571,1,2.44948974278318,0
1346745954523879936,202712254,14.143619047619,-1.93201020946852,20.5214285714286,27.7642857142857,-33.6214285714286,65.1221333333333,20.6666666666667,0.911764705882353,5.31645613941777,87.3636363636364
446728996894814016,204037006,9.6525,-1.110138,9.925,24.05,-36.52,63.8451142857143,18.2,0.875,2.47487373415292,16.3333333333333
1179295510693380096,204434260,5.41260869565217,-1.71846886413043,34.4630434782609,40.4847826086956,-38.935,83.5357363636363,13.295652173913,0.91304347826087,4.37880269519857,73.5
1180038372271800064,204434260,17.7314285714286,-1.05628228571429,35.2642857142857,49.4785714285714,-35.83,40.5385333333333,14.2285714285714,1,2.44948974278318,0
1349791426503119872,205749364,14.1026666666667,-4.0022306332332,13.15,15.0277777777778,-38.0805555555556,78.6628545454545,21.4444444444444,0.866666666666667,5.81377674149945,76.05
460506039876852992,205854723,7.98,-3.07654050462963,26.05,28.2722222222222,-27.5866666666667,85.0197294117647,18.3111111111111,0.944444444444444,4.00693842672377,96.3333333333333
534244990118289024,208190399,8.9425,-2.645714,26.05,29.3,-42.04,80.0224666666667,21.4,0.9375,3.75,75
1349330568786409984,210472784,15.33,-2.949318,22.2558823529412,25.3441176470588,-42.73,66.9673,11.5058823529412,1,4,0
1343186281363330048,210907690,13.0685714285714,-3.68576590486988,4.55,7.76428571428571,-40.9661904761905,77.6874,19.8285714285714,1,4.58257569495584,0
86113969693130704,211674312,7.89538461538462,-2.11625139371871,50.8576923076923,53.7423076923077,-25.3546153846154,77.8702,11.3538461538462,1,3.46410161513775,0
438975015871324032,213020479,3.97058823529412,-2.8190787569713,29.8441176470588,32.1676470588235,-25.9652941176471,92.72965,18.5647058823529,0.8,3.09838667696593,16
1116414690945639936,213426867,19.3810344827586,-5.29294601795892,23.8258620689655,23.1534482758621,-44.458275862069,74.2386571428571,22.6344827586207,0.785714285714286,4.1576092031015,22
1194232438437880064,213426867,8.44714285714285,-2.27125085399964,21.4428571428571,26.4785714285714,-37.2671428571429,80.1743481481481,17.0285714285714,0.785714285714286,4.1576092031015,16.1333333333333
1175474063202030080,213426867,22.605,-1.39359127929687,9.925,24.05,-24.645,31.6993428571428,23.2,1,2.64575131106459,0
1200084705800039936,214515740,17.1475,-2.023678,36.8,42.05,-39.28,54.4681090909091,18.1333333333333,0.818181818181818,2.71360210119987,10.125
1349012932265459968,215212887,5.4201724137931,-0.903255538752742,23.8258620689655,38.4637931034483,-32.7266379310345,78.8221214285714,9.79655172413793,1,5.19615242270663,0
1349295053521489920,215614178,7.57283333333333,-0.809904370370371,6.7,24.85,-35.6,72.3072350877193,14.6666666666667,0.894736842105263,3.90006747579955,48.1666666666667
1322533214246830080,215982068,11.504,-2.52099487514952,13.15,18.3166666666667,-37.1277777777778,75.3928545454545,16.6666666666667,0.909090909090909,6.03022689155527,133.333333333333
480676833894350016,216758395,-0.561,-0.377819881,38.95,61.25,-24.95,86.5266333333333,10,1,3.16227766016838,0
414012690118761984,217135519,2.881,-1.460832568,0.25,11.65,-18.9,84.6406222222222,16,1,3.16227766016838,0
1230782466706810112,217427396,12.115,-1.350274,26.05,36.4944444444444,-37.21,64.4648764705882,12.4888888888889,0.9375,3.75,75
1347972741689959936,217427396,6.61957446808511,-1.37737150618456,13.6989361702128,24.6882978723404,-27.3796170212766,79.4671269565217,13.9727659574468,0.886363636363636,5.87947121926639,89.4705882352941
545497977956355968,220148402,4.44181818181818,-0.522524988636364,-3.26818181818182,20.5954545454545,-34.795,75.6172,16.7454545454545,0.8,2.5298221281347,10.6666666666667
1349685006201979904,220477794,9.004,-1.553029407125,26.05,34.85,-23.65,73.1954421052632,14,0.944444444444444,4.00693842672377,96.3333333333333
1325821772646779904,220736409,8.26714285714286,-1.57490630357143,22.9785714285714,31.3833333333333,-38.245,75.6325,13.7238095238095,0.944444444444444,4.00693842672377,96.3333333333333
553817097537880000,223181175,13.7685,-3.48837,32.5,33.25,-44.8,74.7691157894737,16,0.947368421052632,4.12948320967011,108
1343247444751089920,223499304,18.726,-2.6588713602963,21.75,26.05,-35.0166666666667,56.0868857142857,22,1,3.60555127546399,0
1343140545900790016,224741510,7.98405405405405,-0.987090964341698,3.38783783783784,19.6716216216216,-30.9708648648649,73.6892044444444,11.6086486486486,0.914285714285714,5.40898723026251,93.0909090909091
