tweet_id,user_id,ARI,Bormuth.MC,Dale.Chall.old,Danielson.Bryan.2,Flesch,FOG,R,I,D
1.351916555874e+18,19853819,25.0878260869565,-4.27138714103723,19.8807782608696,53.8198545454545,-29.8491304347826,30.0695652173913,4.47213595499958,0,0
1350851751264570112,122020993,15.1757142857143,-2.37400114285714,20.1209,62.6098923076923,23.425,14.1714285714286,3.60555127546399,0,0
1364987176895859968,1112679917509059968,19.4933333333333,-3.21278133333333,20.3193,59.0488588235294,-41.735,31.6444444444444,4.24264068711929,0,0
1261404132147030016,350377687,14.1905172413793,-1.07406217367012,18.6971344827586,59.0963071428571,-19.3168534482759,19.451724137931,5.19615242270663,0,0
1.337036285157e+18,255002729,19.0978666666667,-1.34343754074074,19.8398333333333,48.9632333333333,-28.3513333333333,27.3333333333333,4.89897948556636,0,0
1341359472934060032,130794158,26.4936842105263,-3.52601031578947,20.3689,44.8204444444444,-21.7236842105263,26.5473684210526,3.60555127546399,0,0
1.341278088446e+18,885165770,14.0775,-1.41063775325789,18.9956777777778,62.0293642857143,-30.2499999999999,23.6,5.83333333333333,408.333333333333,0.00158730158730159
1363893013852920064,257022910,22.808,-2.701088,20.1705,46.7153714285714,-45.27,27.3333333333333,3.60555127546399,0,0
1348965663218550016,130794158,24.366,-3.67656,20.4185,51.0958,-16.505,22,3.35658556671309,28.1666666666667,0.019047619047619
1365339585023190016,97939627,4.62,-0.425946,19.6745,66.769,32.56,18,2,0,0
1346054589045499904,2150247720,17.904347826087,-1.94029669021739,19.9969,55.3908909090909,-25.533152173913,23.7304347826087,4.58257569495584,0,0
1355094762664169984,257022910,26.46,-1.995204,19.9721,30.376,-27.3663636363636,29.8545454545455,3.16227766016838,0,0
1350072364860630016,122020993,23.134,-1.741472,19.9225,35.9579333333333,-23.275,24,3,0,0
1345661275209129984,350377687,15.2201904761905,-1.92492760846561,20.0051666666667,62.7352784313725,-37.0523809523809,25.2380952380952,5.48795472456028,128,0.0053475935828877
1347571926928140032,54519655,20.0484210526316,-3.41155557894737,20.3689,61.2937081081081,-37.3078947368421,26.5473684210526,5.91836354299286,432,0.0015015015015015
1350802094899539968,122020993,21.3007692307692,-2.29048261538462,20.0713,46.6323333333333,-27.6215384615384,29.8153846153846,3.3166247903554,0,0
1344260978272310016,918825469021212032,20.0372727272727,-1.88114945454545,19.9721,45.631,-58.13,29.8545454545455,3.3166247903554,0,0
1301118118790660096,1949370745,13.9466666666667,-1.38280066666667,19.8729,55.7691,-18.5,25.8222222222222,3,0,0
1351898002269619968,122020993,25.2685714285714,-2.55322971428571,20.1209,39.2749692307692,-55.1321428571428,22.7428571428571,3.47439614486152,56.3333333333333,0.010989010989011
1352019460165659904,1418405966,11.4,-0.745584,19.7241,53.0298,-10.755,15.7333333333333,2.44948974278318,0,0
1349722453820359936,122020993,33.24,-2.309448,20.0217,16.6340545454545,-73.245,31.4666666666667,3.3166247903554,0,0
1352525926639269888,122020993,17.482,-1.641104,19.9225,49.5438,2.10500000000002,20,2.82842712474619,0,0
1347477364343759872,122020993,23.5864285714286,-2.52335828571429,20.1209,43.1641230769231,-30.9607142857143,25.6,3.16227766016838,0,0
1330461467716570112,1280577963528979968,30.31,-0.480628,19.5753,-0.979400000000001,-64.11,21.2,2.23606797749979,0,0
1347584363647660032,386493055,18.9495,-3.624251881,18.8395,63.1954947368421,-20.735,28,4.35889894354067,0,0
1328665341870919936,570641205,31.5140625,-6.02885925,21.0137,52.0134322580645,-82.0887499999999,36.55,5.0137741307804,121.5,0.00492610837438424
1328310681549100032,255002729,16.4309090909091,-0.735426806818182,19.6993,46.8696,-52.5475,27.6545454545455,3.3166247903554,0,0
1338287540806299904,255002729,22.9371428571429,-3.83896542857143,20.4681,55.7402,-40.08,27.447619047619,4.47213595499958,0,0
1310964757378269952,1949370745,14.4723684210526,-1.11691199157895,19.80346,59.51592,-30.1895263157894,29.3557894736842,5.67774973957669,136.111111111111,0.0042674253200569
1343153215404179968,73089796,22.0038461538462,-4.75402707692308,20.7161,64.67212,14.4988461538462,21.1692307692308,3.87298334620742,0,0
1351256283622619904,122020993,18.7527272727273,-1.85833854545455,19.9721,48.682,3.39727272727274,18.9454545454545,2.82842712474619,0,0
1353614343498289920,3058459234,15.6957692307692,-0.955684103948566,18.5342846153846,54.44323,-11.2625,21.0615384615385,4.47721504346782,147,0.00432900432900433
1360222648664519936,885165770,21.011875,-2.8600415,20.2201,55.0973161290323,-68.4925,30.15,5.12652416360247,93.4444444444444,0.00604838709677419
1351158851391810048,1241427315197979904,16.6525490196078,-1.88574874074074,19.9886333333333,59.0820181818182,-33.5859803921568,26.8862745098039,5.65685424949238,0,0
1365247035423749888,277509450,35.6657894736842,-3.68888821052632,20.3689,24.2344666666667,-110.776315789474,34.9684210526316,4.00693842672377,96.3333333333333,0.0065359477124183
1350113010388440064,8631152,21.3218181818182,-1.90396036363636,19.9721,46.8736571428571,-54.2845454545455,26.2181818181818,4.58257569495584,0,0
1350801887755440128,122020993,25.6036363636364,-1.97999672727273,19.9721,32.41,-58.13,33.4909090909091,3.16227766016838,0,0
1342888160410429952,374445155,16.1708333333333,-1.42229733333333,19.8729,57.3691357142857,-32.6,21.3777777777778,5.40898723026251,113.777777777778,0.00504201680672269
1350808162488730112,910604057286512000,21.3115384615385,-1.02084510576923,19.7489,37.9766333333333,-66.5778846153846,24.1384615384615,3.60555127546399,0,0
1352293573996270080,918825469021212032,24.6782608695652,-4.24390017391304,20.5673,54.7232363636364,-48.2404347826086,28.3304347826087,4.58731710925565,161.333333333333,0.00395256916996047
1351898002269619968,122020993,25.2685714285714,-2.55322971428571,20.1209,39.2749692307692,-55.1321428571428,22.7428571428571,3.47439614486152,56.3333333333333,0.010989010989011
1363523189872189952,2312306785,13.6336585365854,-3.59149291577857,20.0581780487805,77.1886,-9.99689024390241,22.8341463414634,5.30990790421261,35.030303030303,0.0158536585365854
1349439638126129920,122020993,25.1754545454545,-1.97239309090909,19.9721,33.427,-50.4390909090909,26.2181818181818,3,0,0
1327545246381690112,238252172,15.6070588235294,-2.954238,20.2697,68.3607151515151,-21.92,24.4470588235294,5.57048499058233,341.333333333333,0.00189393939393939
1351883004004720128,122020993,28.315,-1.833476,19.9225,23.5042222222222,-31.735,36,3,0,0
1351836451609120000,275487283,17.904347826087,-1.96051061386332,19.3103782608696,55.3908909090909,-36.5679347826086,25.4695652173913,4.47213595499958,0,0
1346466144404649984,2234660111,21.709,-2.69722939337037,19.6441666666667,52.1357965517241,-50.91,26,4.61880215351701,64,0.00854700854700855
1327203343882720000,97011553,18.11,-1.652256,19.9225,53.8582183908046,-34.555,25.3333333333333,5.3851648071345,0,0
1329354752916900096,1268503059782680064,14.1475,-0.813781300853588,19.0661833333333,57.0630565217391,-14.28,19.0666666666667,4.69041575982343,0,0
1356904622502400000,2825230149,20.942,-1.212072125,19.7985,41.1969571428571,-32.0175,24.3333333333333,3.46410161513775,0,0
1348594112317050112,299732400,24.3190909090909,-1.95718581818182,19.9721,35.461,-27.3663636363636,22.5818181818182,3.16227766016838,0,0
1308838518433740032,2575566397,13.743431372549,-1.84795894064406,19.5242215686275,65.5414909090909,-21.1448039215686,22.1803921568627,4.80196038399025,30.1538461538462,0.017825311942959
1350728528124400128,122020993,20.68,-2.086408,20.0217,46.1630727272727,4.30500000000001,21.4666666666667,3.16227766016838,0,0
1334153322308169984,559834008,17.4663440860215,-1.72097785930004,19.4296784946237,55.801,-43.8081720430107,24.7784946236559,5.38815906080325,300,0.0021505376344086
1341645178382200064,362305215,16.3625,-2.04693630266204,18.7058666666667,56.3136727272727,4.30500000000001,21.4666666666667,3.3166247903554,0,0
1349717912261560064,434979087,15.8661538461538,-2.20611299379625,19.6664282051282,63.1601052631579,-1.59076923076918,18.5333333333333,5.11207720338155,130.666666666667,0.00459770114942529
1325450744846279936,4033663816,8.27256756756757,-1.33100268961149,19.8853,75.3003388888889,32.819222972973,12.3486486486486,5.57048499058233,341.333333333333,0.00189393939393939
1340937343251970048,3058459234,27.745,-2.211868,20.0217,29.553,-30.945,24.8,3.16227766016838,0,0
1314526515703539968,275487283,23.82,-2.142168,20.0217,38.7808181818182,-37.995,28.1333333333333,3.16227766016838,0,0
1242876914047510016,163024954,18.535,-0.271528,19.5753,29.9671,20.49,7.86666666666667,2.23606797749979,0,0
1341812895743670016,301645475,11.4972972972973,-3.16532141554054,20.3441,79.3158666666667,21.1439864864865,20.372972972973,4.74692883171144,48.2857142857143,0.0114942528735632
1339612782443030016,1413049219,34.6235714285714,-5.36468913971392,20.2513714285714,39.946037037037,-84.4492857142857,36.9142857142857,4.9029033784546,208.333333333333,0.00307692307692308
1351194823999539968,334518662,19.895,-2.072468,20.0217,48.0086363636363,-9.79499999999996,21.4666666666667,3.16227766016838,0,0
1342081821111140096,910604057286512000,22.2564705882353,-3.09924274801547,19.3408764705882,51.25855,-29.3847058823529,23.2705882352941,3.75,75,0.00833333333333333
1338620495802089984,255002729,22.62,-7.53033454077857,21.0749780487805,81.9205,-12.2336585365853,32.009756097561,5.20855375877647,105.125,0.00645161290322581
1290637605273499904,3058459234,22.6063636363636,-1.92677127272727,19.9721,43.9707142857143,-27.3663636363636,22.5818181818182,4.47213595499958,0,0
1332131846063320064,1268503059782680064,8.83,-0.300464,19.6249,66.0677578947368,16.655,11.6,4.35889894354067,0,0
1366786534352049920,275487283,24.2033333333333,-3.29642133333333,20.3193,48.4244117647059,-60.535,33.8666666666667,3.87298334620742,0,0
1348965663218550016,130794158,24.366,-3.67656,20.4185,51.0958,-16.505,22,3.35658556671309,28.1666666666667,0.019047619047619
1351122242604819968,122020993,28.1375,-2.218838,20.0217,28.6302181818182,-59.145,24.8,3.46410161513775,0,0
1352179124996080128,52135079,22.1728571428571,-1.84388963701274,19.1953952380952,44.1055,-13.3082142857143,25.152380952381,4.24264068711929,0,0
1349727298090520064,97011553,13.0581333333333,-0.408991862037037,19.6331666666667,57.3398,-13.9701666666666,20.8666666666667,4.58731710925565,161.333333333333,0.00395256916996047
1310965148635610112,1949370745,18.5842857142857,-1.75811773214286,19.9473,52.2415,-21.3653571428571,21.3428571428571,4.12948320967011,108,0.00584795321637427
1345803318048780032,2150247720,13.7286842105263,-1.10370567578947,19.80346,61.1732886486486,-21.2842631578947,25.1452631578947,5.83997116070745,216,0.00284495021337127
1347826842523360000,377303749,22.9096,-4.5846524,20.6665,61.3577666666667,-45.268,27.6,4.8,192,0.00333333333333333
1354509358823069952,377303749,21.2733333333333,-1.51290733333333,19.8729,37.9037,-74.8999999999999,39.1555555555556,3,0,0
1351630726349910016,1241427315197979904,18.3713513513514,-3.28739060472973,20.3441,64.2936666666667,-33.7316891891892,27.9405405405405,5.58956556838215,128.444444444444,0.0045045045045045
1341359472934060032,130794158,26.4936842105263,-3.52601031578947,20.3689,44.8204444444444,-21.7236842105263,26.5473684210526,3.60555127546399,0,0
1304010250224270080,753540163125538048,23.8153846153846,-4.78619630769231,20.7161,60.72052,-24.5473076923076,27.3230769230769,4.89897948556636,0,0
1280771749454510080,934099898,34.6846153846154,-4.97921169230769,20.7161,37.01092,-122.162692307692,39.6307692307692,4.8,192,0.00333333333333333
1341016824238880000,3417272529,26.310625,-2.9541365,20.2201,40.402,-36.7675,28.9,3.46410161513775,0,0
1300135341530249984,953373478937353984,23.2447826086957,-4.23865844538506,19.8807782608696,57.8850727272727,-37.205652173913,23.1130434782609,4.58731710925565,161.333333333333,0.00395256916996047
1343188498883500032,1172278867979049984,8.81409090909091,-1.15871348522458,19.3572151515152,72.677425,19.0067045454545,17.8454545454545,4.35889894354067,0,0
1348936136593430016,350377687,19.3152564102564,-1.43073928606981,19.249058974359,49.03224,-49.2539743589743,25.0051282051282,4.89897948556636,0,0
1.34573472157e+18,1084527738210400000,18.8483333333333,-2.06700259299983,19.5830888888889,55.1713238095238,-47.395,28.1333333333333,5.5,99,0.00634920634920635
1352704325991190016,122020993,21.2314285714286,-2.48153828571429,20.1209,48.6089384615385,-37.0035714285714,22.7428571428571,3.16227766016838,0,0
1304030008881669888,953373478937353984,13.3568421052632,-1.09710251789474,19.80346,62.001972972973,-32.4158421052632,21.9873684210526,6.16441400296898,0,0
1298725419764630016,753540163125538048,25.4275,-2.938454,20.2201,42.4166,-36.7675,23.9,3.60555127546399,0,0
1264490929924250112,79021230,16.9530769230769,-2.21327646153846,20.0713,56.7635333333333,17.9323076923077,20.5846153846154,2.88675134594813,12.5,0.0454545454545455
1320710377106210048,753540163125538048,27.192,-3.726744,20.4185,44.7829157894737,-54.575,32,4.35889894354067,0,0
1351883004004720128,122020993,28.315,-1.833476,19.9225,23.5042222222222,-31.735,36,3,0,0
1349683555065060096,1172278867979049984,9.09642857142857,-0.914234183686967,19.3977476190476,70.9181357723577,12.4014285714286,18.0380952380952,5.57048499058233,341.333333333333,0.00189393939393939
1348923706228280064,122020993,33.2569230769231,-2.50279953846154,20.0713,18.7715333333333,-92.6984615384615,26.7384615384615,3.60555127546399,0,0
1343204662678320128,208086043,13.9420588235294,-0.468325013640469,18.7084764705882,53.911,-26.3963970588235,13.4647058823529,3.88057000058133,85.3333333333333,0.00735294117647059
1352250847724489984,130794158,14.4169230769231,-2.20280315202549,18.8566846153846,66.355347368421,9.25538461538466,16.4820512820513,5.57048499058233,341.333333333333,0.00189393939393939
1346039353332659968,19842574,18.3776470588235,-3.03036274801547,19.3408764705882,60.05545,-39.3376470588235,25.6235294117647,4.12310562561766,0,0
1294697638835650048,2907847642,30.1114285714286,-0.577871410714286,19.6001,3.95413333333332,-50.5175,12.8285714285714,2.44948974278318,0,0
1341795303935140096,97011553,15.5866666666667,-0.819930666666667,19.7241,52.6455490196078,-34.255,22.4,4.24264068711929,0,0
1344554016953550080,2150247720,29.5308108108108,-6.90965583783784,21.2617,62.5943333333333,-41.0767567567567,34.2594594594595,5.38815906080325,300,0.0021505376344086
1349087503609959936,130794158,28.6972413793103,-2.7099822887931,20.1457,35.9020857142857,-85.0204310344827,27.8689655172414,4.69485534033443,176.333333333333,0.0036231884057971
1348927324167790080,257022910,21.25,-1.708016,19.9225,40.4865555555555,-31.735,28,3,0,0
1352625155122609920,56963315,28.9726315789474,-3.57003136842105,20.3689,39.2566666666667,-75.1552631578947,32.8631578947368,4.12310562561766,0,0
1351563992343439872,109309136,22.9096,-4.5846524,20.6665,61.3577666666667,-35.116,24.4,3.70970413401187,24.0833333333333,0.019047619047619
1348966961707940096,130794158,25.6285714285714,-3.88675971428571,20.4681,49.7546,-32.0228571428571,23.6380952380952,3.75,75,0.00833333333333333
1352653671713159936,122020993,26.8881818181818,-2.00280763636364,19.9721,29.359,-50.4390909090909,26.2181818181818,3,0,0
1322112320433270016,718113668,28.5678571428571,-5.24041657142857,20.8153,53.0663037037037,-66.3207142857142,32.6285714285714,5.19615242270663,0,0
1345342821516019968,97011553,16.999,-2.61358939337037,19.6441666666667,62.566175862069,-14.25,23.3333333333333,5.0137741307804,121.5,0.00492610837438424
1353336902712229888,122020993,22.3876923076923,-2.30978415384615,20.0713,44.0995333333333,-27.6215384615384,23.6615384615385,3.3166247903554,0,0
1349328912963259904,3340855450,24.1992307692308,-2.34195338461538,20.0713,39.8782,-1.59076923076921,17.5076923076923,3.16227766016838,0,0
1341362448511709952,130794158,19.6244117647059,-3.025578,20.2697,59.5342575757576,-14.455294117647,22.0941176470588,5.29150262212918,0,0
1356909842015909888,277509450,32.25,-6.05663774874878,20.5202625,50.4388193548387,-58.295,34.05,5.29465138921661,280.333333333333,0.00229885057471264
1284823315635460096,3336176295,12.12525,-1.16589127173438,19.42855,65.331238974359,-4.32499999999999,20.2,5.37587202228624,57.8,0.00897435897435897
1336322922579820032,4429123978,16.7221428571429,-1.03835942857143,19.7737,52.9846185185185,-51.0485714285714,28.5142857142857,5.00370233297676,225.333333333333,0.00284900284900285
1347241391307579904,2150247720,35.3269565217391,-4.43299930434783,20.5673,31.2353090909091,-81.3447826086957,33.5478260869565,4.12948320967011,108,0.00584795321637427
1349691315362040064,8631152,17.3153846153846,-2.23768301826354,19.4639923076923,58.99392,-30.8753846153846,25.2,4.9029033784546,208.333333333333,0.00307692307692308
1347466608168590080,753540163125538048,24.12875,-4.420439,20.6169,57.3223130434783,-32.55,27.9333333333333,4.58257569495584,0,0
1336311118097240064,1194014989272649984,16.0558333333333,-1.06606589333333,19.78362,55.37032,-26.073,22.88,5.2399563793168,68.6428571428571,0.00840336134453781
1349600278954340096,92632663,31.901935483871,-5.85208206451613,20.9641,49.8684,-59.3267741935484,34.3354838709677,5.19615242270663,0,0
1338498501832019968,255002729,16.3888888888889,-1.48799565300005,17.5336407407407,56.1585948717949,-15.3666666666666,22.8592592592593,4.51067110817823,48.0909090909091,0.0123076923076923
1351151100683020032,3417272529,26.035,-3.328948,20.3193,44.2926823529412,-51.135,31.6444444444444,3.87298334620742,0,0
1343154401704349952,109309136,27.6213513513514,-6.91202451371093,19.9814297297297,66.6216666666667,-31.9308108108108,29.9351351351351,4.74692883171144,56.3333333333333,0.00919540229885057
1367123477828879872,1107612071351500032,22.4873684210526,-1.63233625657895,19.8977,41.6187111111111,-52.1548684210526,20.6421052631579,3.60555127546399,0,0
1346778541506089984,350377687,18.29,-2.35058666163059,19.5112851851852,57.5539923076923,-38.7341666666666,27.6222222222222,5.00370233297676,225.333333333333,0.00284900284900285
1353665030303190016,3058459234,14.8990909090909,-1.80418346959958,19.4936151515152,62.4988,-6.85727272727269,20.1575757575758,5.19946946895745,261.333333333333,0.00246305418719212
1340381624299559936,374445155,14.5672413793103,-2.47524077528291,19.6012172413793,67.2606142857143,-15.0066379310344,22.351724137931,4.6423834544263,34.7222222222222,0.0172413793103448
1364219186323480064,277509450,35.595,-2.41948050462963,17.3900333333333,11.0973636363636,-87.345,34.8,3.16227766016838,0,0
1330559672152189952,1268503059782680064,19.1269230769231,-2.31570062448794,17.6420692307692,51.6979333333333,-60.16,29.8153846153846,3.46410161513775,0,0
1332818670196819968,1268503059782680064,13.3625,-0.780434,19.7241,55.5279727272727,31.545,9.06666666666667,2.71360210119987,13.5,0.0363636363636364
1287033181733080064,266087835,18.4023076923077,-2.23901184615385,20.0713,53.3864666666667,-40.6369230769231,26.7384615384615,3.60555127546399,0,0
1326569693352770048,753540163125538048,25.2926086956522,-4.25480973913043,20.5673,53.3681636363636,-33.5273913043478,26.5913043478261,4.69041575982343,0,0
1351079327547399936,2150247720,31.2426923076923,-4.91809015384615,20.7161,44.51896,-89.6242307692307,38.0923076923077,4.69485534033443,176.333333333333,0.0036231884057971
1351122242604819968,122020993,28.1375,-2.218838,20.0217,28.6302181818182,-59.145,24.8,3.46410161513775,0,0
1345781074140529920,885165770,18.0633333333333,-2.03994133333333,20.0217,56.9092095238095,-49.745,27.0222222222222,5.83333333333333,408.333333333333,0.00158730158730159
1350033657667440128,122020993,21.9042857142857,-2.49348685714286,20.1209,47.0532769230769,5.29642857142858,14.1714285714286,3.16227766016838,0,0
1345151825868150016,1280577963528979968,12.7865384615385,-2.15725994134046,19.4639923076923,69.11542,-14.6061538461538,23.6615384615385,4.70678724331642,72,0.00923076923076923
1338847584425809920,362305215,7.6815,-0.503404556375,18.885,69.9685236842105,-1.27999999999997,16,4.47213595499958,0,0
1365330785394419968,434979087,21.5904347826087,-2.00575408152174,19.9969,47.0858545454545,-58.6375,28.9478260869565,4.47213595499958,0,0
1338401489140780032,278390597,31.17,-2.11910886927122,18.5366454545455,19.189,-111.966363636364,29.8545454545455,3,0,0
1332242923837060096,3058459234,20.6795454545455,-1.89255490909091,19.9721,48.3251285714286,-11.9845454545454,18.9454545454545,4.24264068711929,0,0
1346157478707419904,2549981702,9.2109375,-1.10229675,19.8233,71.4244629032258,11.00875,16.95,4.45668811624924,33.8823529411765,0.0147783251231527
1352151337627229952,334518662,23.25,-2.517384,20.1209,43.9419538461538,-43.0464285714285,25.6,3.60555127546399,0,0
1347071434561100032,52135079,22.0315789473684,-3.44677242105263,20.3689,54.8352444444444,0.539473684210549,20.2315789473684,3.74165738677394,0,0
1349308189267919872,2150247720,17.4837254901961,-1.91437894064406,19.5242215686275,57.2364545454545,-41.0506862745098,18.6509803921569,5.65945330970279,363,0.0017825311942959
1353808811400829952,57350899,29.3057142857143,-2.62492114285714,20.1209,29.941,-49.0892857142857,28.4571428571429,3.60555127546399,0,0
1341399613958459904,374445155,11.5480434782609,-0.698495680027174,19.7117,62.5215863636364,-34.4099456521739,21.4304347826087,4.79583152331272,0,0
1238196252153720064,75071568,15.4911827956989,-1.68590302059036,19.4296784946237,60.208,-27.4339784946237,19.6172043010753,5.47722557505166,0,0
1252180178039719936,3340855450,37.5575,-2.386118,20.0217,6.48345454545453,-101.445,31.4666666666667,3.3166247903554,0,0
1366801663466609920,97939627,16.08,-3.27156305015251,19.4905864864865,69.3010666666667,-8.58033783783782,22.5351351351351,5.40898723026251,113.777777777778,0.00504201680672269
1351256283622619904,122020993,18.7527272727273,-1.85833854545455,19.9721,48.682,3.39727272727274,18.9454545454545,2.82842712474619,0,0
