tweet_id,user_id,text,label
1354466188378697730,73089796,📌 Osasun sailburuak @Osakidetzaejgv'ko profesionalen arteko txertaketa-prozesuaren berri eman du Legebiltzarrean ➡︎ https://t.co/bUkStOXqtK,NONE
1301114252053360643,1949370745,"@theklaneh @tessando ""Nia guaren gainetik"" erabili eta, gero, ""besteen errua, ez nirea"" erabiltzea ez da paradoxiko xamarra? Azken aldian iritzi asko irakurtzen ari naiz ""lurlauzale, negazionista, eskuindar, ardurabako""...-ak seinalatuz, denak zaku berean sartuz; ""edozein"" zaku horretan sartuz. 👇",AGAINST
1353619110131859457,377303749,"Zergatik diote irratian ustezko iruzurra, ziurra bada benetako iruzurra egin dutela txertoekin? Ez zitzaien tokatzen eta txertoa hartu dute! #txertoeniruzurra",FAVOR
1367731977638526977,1107612071351500801,EAEko txertaketa kanpainaren inguruan...https://t.co/fjLw7zsLpu,FAVOR
1363056249328316420,1084527738210406402,"Adierazpen askatasunarengatik, hitz egin!.",AGAINST
1347517057160642561,33182657,"💉 Txertoen inguruan albiste gehiago: Astra Zeneca Oxford en txertoa, hirugarrena, hil honen amaieran baimentzea aurreikusten du Europako Sendagaien agentziak https://t.co/pcG1CeDZk1",NONE
1343182520549072902,2150247720,"@maritxirdil @kreatifkloud Horri buruz hiru ikuspegi bildu genituen, @elhuyaraldizk an, @Aitziber_Agirre ren eskutik:'COVID-19aren txertoa: osasunaren burujabetza ala ardura soziala?' https://t.co/W2SKidwh5lFelix Zubiak ere aspaldi eman zuen iritzia @elhuyaraldizk an: https://t.co/62R4EEih0m",FAVOR
1347094898789519361,374445155,"Bide batez, txertoaren lehen dosia eman ostean ez gara guztiz immunizatzen, bigarrena hartu ostean aste bat behar dezakeen prozesua da. Zeren titular batzuk, ufa...",FAVOR
1349049754345500675,130794158,"🔴 ELKARRIZKETA | @AnaGalarraga1 zientzia komunikatzailea Eusko Jaurlaritzaren azken neurriez, txertaketa kanpainaz, koronabirusaren azken aldaeraz... 🗣 ""Agintariek ez dute azaltzen zergatik hartu dituzten neurriak""Ikusi hemen! 👇https://t.co/3C6ovmZXVT…#GureanGaur https://t.co/Aeb0PtjCj8",NONE
1344332414290694150,706191568835837952,"@txerren @H28aldizkaria Alde bietariko kaparrada, diot; aldekoen nahiz kontrakoen kaparrada, alegia.Minbizia, material eraldatua eta abar hori ere bada kaparradaren zati, negazionistena, hain zuzen.",AGAINST
1363517278638202885,2312306785,"@aira_txe Moralki ez...zuon ustezko ""krisi sanitarioak"" gaitzesten ditu.  Eta alderagarria ez dena da hiltzaile deitu gaituzuela zure lehen txioan...oraindik ere ez kutsatzei, ez ""negozioaren txertoei"", ez ditxosozko birus honi buruz ezer ez dakigunean...",AGAINST
1310953630372106242,1949370745,"@GueroPatxeko @dontxomin @agara Nik bakit zer den. Eta ezautzen dut baten bat. Izenen bat esango nizuke, miño ez dakit zein tzan. Ongi do sinisten tzuna defenditzia. Miño holako desairiakin edo burlaizez erabiltzia “doula” hitza edo “ofizial”etik kanpo lan itten dun beste edozein ofiziona, latza bezain gogorra.",AGAINST
1345341926334201858,434979087,"💉 Adinekoen #osasuna eta segurtasuna bermatzea da Foru Aldundiaren lehentasuna; beraz, erakundeak #txertaketa-eskubidea bermatuko die hala egin nahi duten erabiltzaile guztiei, norberaren eskubide eta erabakia baita.https://t.co/6skrEWuhI2",NONE
1352500119644594179,374445155,EAEn txertoen kudeaketa eskandalu bat da. Gaur @petxarroman-ek @berria-n azaldu diguna oso larria dahttps://t.co/IBXUWHtIAm,FAVOR
1347476734145343489,122020993,"▶ #BIDEOA @ZupiriaB, @EgunOnEuskadi saioan: ""Europar Batasunean txerto bakarra dago momentuz. Hiru, lau edo bost daudenean azkarrago joango gara""  https://t.co/3MQlTqdiNL",NONE
1348946619010576384,122020993,#COVID19 #txertoaAstraZenecak eta Oxfordek txertoaren erabilera EBn ebaluatzeko eskatu dutehttps://t.co/3wlxTJ5ZK5,NONE
1366417107441889281,434979087,"💉 Adinekoen eguneko zentroetan 2-3 asteko epean #txertaketa amaitzea aurreikusten dugu, eta desgaitasun-baliabideetan, berriz, 2 aste barru, gutxi gorabehera.https://t.co/yo7GwxMTOF",NONE
1343274743823298566,1280577963528986633,Gauzak horrela. #Vacuna #Vacunacion #Pandemia #Covid #Covid19 #Covid1984 #SarsCov2 #Coronavirus #1984GeorgeOrwell #GeorgeOrwell #Libertarios #Libertario #Libertarismo #Libertarioak #LibertariosVascos #EuskalLibertarioak https://t.co/8S8BzjhSNr,AGAINST
1341837093996277760,386493055,"@Ugo_Mayor @idemiguelb @AnaGalarraga1 @gorka_orive @theklanB @psalaburu Lehenengo eskaerari uko egin gabe, pentsatu nahi dut txertaketa-erritmoa azkartzen joango dela, EZTA? Ekoizpen-gaitasuna handituko delako, txerto gehiago onartuko direlako... https://t.co/Gr9CZBoMLe",FAVOR
1351916555874004994,19853819,"[TXERTOA] Mundu osoan 30.000 boluntario baino gehiagok hartuko dute parte CureVac txertoaren saiakuntzan, eta horietako 2.000 inguru Euskal Autonomia Erkidegoak jar ditzake. https://t.co/wy5zpPT2sU",NONE
1350851751264579585,122020993,PSOEko lau alkatek txertoa jaso dute nahiz eta arrisku taldeko kideak ez izan https://t.co/JZ05pbGf7G,NONE
1364987176895864840,1112679917509066752,"Txertaketa kanpainaren efektuak ikusten hasi direla dio Castexek, «kutsatzen diren herritarren batez besteko adina apaltzen ari» baita. @berria",NONE
1261404132147032064,350377687,Txina #koronabirusa -ren aurkarko 5 txertorekin ari da frogak egiten. Uztailean amaituko den ikerketaren bigarren fasean daude bostak. Hirugarren fase bat pasa beharko dute kaleratu ahal izateko. #COVIDー19  https://t.co/wz0jKLQAi5,FAVOR
1337036285157007360,255002729,"Estatu Batuak Pfizerren txertoari onespena emateko bidean doaz. Sendagaien agentzia adituen iritziak entzuten ari da. Aurreikuspenak betetzen badira, datorren astean hasi daitezke txertoak jartzen https://t.co/vfSqKiakPL",NONE
1341359472934068224,130794158,"🔴 ZUZENEAN | Miren Basaras mikrobiologoa #gureangaur saioan 👇""Ez dirudi eraginik izango duenik txertoaren eraginkortasunean"" 👉 https://t.co/v6COuk9hMc https://t.co/TdHGL5qhTR",NONE
1341278088446001153,885165770,"Erresuma Batuan txerto kanpaina hasi eta hurrengo denboraldirako  biruxaren aldaera berriak ate joka. Txertoek ezertarako balioko al dute orain?Noooooski.Hau gerra galdu bat da,Terrorearen edota Drogaren aurkako gerrak bezala. Galtzailea,Herria eta Osasuna;aberatsak irabazle.",AGAINST
1363893013852921856,257022910,"EAEko egoitzetako egiliarren eta profesionalen %87,6k jaso du covid-19aren aurkako txertoaren bigarren dosia https://t.co/kOGnUaGQxe",NONE
1348965663218556930,130794158,"🔴 ZUZENEAN | Ana Galarraga: ""Orain arte gertatu diren mutazioentzako eraginkorrak dira orain arte ekoiztu dituzten txertoak"".👉 https://t.co/v6COuk9hMc https://t.co/KKvjZ4lbnc",NONE
1365339585023197189,97939627,Igandean txertoa jasoko dut ✌️,FAVOR
1346054589045501952,2150247720,"#COVID19 Baditugu txertoak, baina, oraingoz, ez dira nahikoak izango izurria gerarazteko: birusa (otsoa) txertaketa (untxia) baino azkarragoa da. @DrDomPimenta ren bidez ⤵️ https://t.co/pysd9pdomU",FAVOR
1355094762664177666,257022910,#CureVac txertoaren probetan parte hartzeko boluntarioak biltzen hasi da @Biodonostia https://t.co/25uOKZ6BdO,NONE
1350072364860637184,122020993,Pfizer konpainiak txerto banaketa aldi baterako murriztuko du Europan https://t.co/N0mBhQpl2v,NONE
1345661275209138176,350377687,Milioika txertatu daude dagoeneko mundu osoan eta txertoaren kontrako efektuak %1 baino gutxiago izan dira. Honek lasaitasuna eman behar dio jendeari txertatzera joateko. Garrantzitsua da denon osasunerako eta normalitate zaharrera ahalik eta azkarren itzul gaitezen.,FAVOR
1347571926928142339,54519655,"Harro hauspotu dute berri hau, ez dakit babesleari esker onez edo babeslearen eskariz herrialdearen propaganda egiteko... Baina ematen duten mezua ez da egokiena: gehien behar dutenen aurretik kirolari gazte, osasuntsu eta aberatsek jasotzen dutela lehendabizi txertoa #tropela https://t.co/pqmkqke8fv",FAVOR
1350802094899548161,122020993,"BIDEOA: 21 egunen ondoren, Pfizerren txertoaren bigarren dosia iritsi da lehen egoitzetara https://t.co/ELVdBXsXgX",NONE
1344260978272313344,918825469021212672,"@AnaGalarraga1 Beraz, ARNm txertoarekin igel bihurtzeko beldurra dutenek ez daukate aitzakiarik.",FAVOR
1301118118790664192,1949370745,@theklaneh @tessando Bertsio ofiziala da tortura ez dela existitzen.,AGAINST
1351898002269622275,122020993,"#COVID19 @OSIBilbaoBasurt Basurtuko eta Santa Marinako zuzendariek dimisioa eman dute, txertoa hartu eta gerohttps://t.co/rj8aS6VdSk",NONE
1352019460165660674,1418405966,@ElSaltoDiario Nik nire txertoa ematen diet!,AGAINST
1349722453820362752,122020993,#koronabirusa #Nafarroa #covid19 #covid_19 #txertoa Nafarroan asteburuan hasiko dira osasun-langileak txertatzenhttps://t.co/evNK1cQhrl,NONE
1352525926639271936,122020993,▶ #BIDEOA Sutea izan da Indiako txerto fabrika handienean: https://t.co/ckrItuSzo7,NONE
1347477364343767040,122020993,#Koronabirusa #azkenordukoa #PfizerBioNTech-en txertoaren 300 milioi dosi gehiago erosi ditu #Europa-k https://t.co/sMM3Zsn2d1,NONE
1330461467716575232,1280577963528986633,@osakidetzaEJGV Irungo anbulategia edo zirkua? https://t.co/fkV8j5o7FW,AGAINST
1347584363647668234,386493055,Oso argi azalduta zergatik egin behar den txertaketa ahalik eta azkarren (are gehiago balizko olatu berri baten atarian #diot) https://t.co/4p3UBmjaGC,FAVOR
1328665341870927874,570641205,"💉Abenduaren 15a arte, gripearen aurkako txertoaren kanpaina garatzen ari da Osakidetza Itsas Etxean.ARRISKUKO KOLEKTIBOA BAZARAItxaron Osakidetzak htizordua emateko deitu arte.ARRISKUKO KOLEKTIBOA EZ BAZARATxertoa jarri nahi baduzu, deitu zure osasun-zentrora. https://t.co/2JrBdLeK0j",NONE
1328310681549107200,255002729,"@Gasteiztar1 Bai, baina Estatu Batuetara iritsiko litzateke lehenengo txertoa. Ostean, Europara",NONE
1338287540806307840,255002729,"Osasun langileek ez ezik, Trumpek, Pencek eta Etxe Zuriko langile batzuek ere koronabirusaren txertoa jasoko omen dute bihartik aurrera #CovidVaccine https://t.co/iffQ0pRElD",NONE
1310964757378277378,1949370745,"@dontxomin @GueroPatxeko @agara Doulak erditzen lagundu baino, bidian laguntzen dutela esango nuke. Eta etxian erditu dien familia asko ezautzen ttut. Gonbidatzen zattut Magaleko lagunak ezautzea. Profesional onak, etxian seguru erditzen laguntzen dutenak. Bakoitzak aukera dezala onena iruitzen zaiona.",AGAINST
1343153215404183552,73089796,⚠️💉 Euskadik COVID-19aren aurkako lehen txertoak jaso ditu ➡︎ https://t.co/XMod3U0oUc ⚠️💉 Euskadi recibe las primeras vacunas contra la COVID-19 ➡︎ https://t.co/d4jTs70tYi https://t.co/JKmMngIOVQ,NONE
1351256283622629376,122020993,#BIDEOA ▶ Donostia Ospitaleko 200 osasun langilek jaso dute txertoa https://t.co/0HzXnspqD2,NONE
1353614343498297344,3058459234,Badakizu zein den gure helburu nagusietako bat urte honetarako? Hilean #COVIDー19 ren kontrako 850 tona txerto eraman. Badakizu nola egingo dugun?  Jarraitu irakurtzen👉 https://t.co/cO84geW3Vt https://t.co/Nt4fZ5ycOG,FAVOR
1360222648664522752,885165770,"Boterearen amtets hezea  betetzen ari gara: Gure arteko harremanak murriztu nahi dituzte eta  kritikoek neurri gogorragoak eskatzen,inposaturikoak eskaxegiak direlakoanTxerto esperimentaziorako erabili nahi gaituzte eta kritikoek,gehiago esijitzen. Gu geu geure borrero.",AGAINST
1351158851391811584,1241427315197988864,"EAEra txerto kopuru erdia iritsi dela dio #GaurEgun-ek eta hori, aurreko txandetan @euskjaurlaritza-ren 'zuhurtziaren' zigorra izan dela.Norbaitek, zera pentsatu du: guztiak ez ipintzekotan, zergatik gehiegi bidali? Zuhurtzia baino zuhurkeriaz jokatu baitute. Zekenak#COVID19",NONE
1365247035423752195,277509450,"Egoera epidemiologikoa badoa hobetzen, baina «tentuz ibiltzeko» uneak diraEgoera epidemiologikoa eta txertaketa kanpaina aztertu ditugu @Izorbarakaeta @koldotxu -rekinhttps://t.co/BEicAeDHth https://t.co/OKHRX9LNRr",NONE
1350113010388447235,8631152,"Datorren astetik aurrera txerto banaketa aldi baterako murriztuko du Pfizer botika etxeak, ekoizpen gaitasuna areagotzeko. Konpainiaren asmoa da urtean 2.000 milioi ekoiztea.https://t.co/yROxguv3U0",NONE
1350801887755448321,122020993,BIDEOA: Sagarduik txertoen banaketan atzera egiteko eskatu dio Espainiako Gobernuari https://t.co/MWu5wCoxPJ,NONE
1342888160410431490,374445155,"@txasatonga @txerren @AnaGalarraga1 @Ugo_Mayor Abenduaren 8tik nahi eta behar dugun informazio guztia dugu txosten publiko eta paperretan. Izateagatik txertoaren sekuentzia dugu ere. Guzti hori ukatzea edo iraganean bizitza da edo gezurteroa izatea. Zera, ergel hutsak. https://t.co/AgT4BugEZI",FAVOR
1350808162488737799,910604057286512640,"Koronabirusaren aurkako txertoa ez da derrigorrezkoa. Paziente guztiek gazteleraz hitz egitea, ordea, bai.#euskaldunokplanto",FAVOR
1352293573996273666,918825469021212672,"@nahiaetaezina Batzuk ez zuten  hartu nahi ez dutelako txertoan sinisten, El Guijoko alkatea eta Ceutako kontseilaria bezala, baina sakrifikatu egin dira gizartearen alde.https://t.co/rum9qhGgbU",FAVOR
1351898002269622275,122020993,"#COVID19 @OSIBilbaoBasurt Basurtuko eta Santa Marinako zuzendariek dimisioa eman dute, txertoa hartu eta gerohttps://t.co/rj8aS6VdSk",NONE
1363523189872197635,2312306785,"@aira_txe Klaro badagoela! Eta birusa, eta kutsatzeak eta hildakoak ere...baina bada %haundi bat ""krisi sanitarioa"" egun ta gau ahotan duena eta ustezko moralitate baten izenean txertoa jarri eta aurreko bizimodura itzuli nahi duena bai ala bai, bihar ez bada gaur.",AGAINST
1349439638126133253,122020993,#BIDEOA ▶ Modernaren txertoa Osakidetzako langileei jarriko diete datozen egunetan https://t.co/vidfxF0sqw,NONE
1327545246381699073,238252172,"@anderiza @AnaisNi @GoizaldeL Bai, baina txertoaren 'berria' lau haizetara zabalduta igoera hori bideratu egiten da. Gaur irakurri dudanez, igo, eta berehala jaisten hasi zen akzioen prezioa, erosle batzuk 'berria' baino, zaharrak-berri zela ikusita...",NONE
1351883004004720640,122020993,EAEk Curevac farmazia-enpresaren txertoaren saiakuntza klinikoan parte hartuko duhttps://t.co/7XWfQFuGWF,NONE
1351836451609128960,275487283,"Bihar ipiniko diete txertoaren bigarren dosia egoitzakoei. Ondoren, adituen arabera, zazpi egun behar dira SARS-CoV-2 koronabirusaren kontrako babes osoa eskuratzeko. https://t.co/ALHHKluYsb",NONE
1346466144404656135,2234660111,Aiton-Etxe: ebidentziatan oinarrituta ez dute produktu esperimentala txertatuko - Itsaso Güemes. Eguneko zentro honetako egoiliarrei gutuna igorri zieten: “Covid19 txertoa” deitu izan den produktu esperimentala ez... @independentea1-ren bidez https://t.co/80QVjbMB2f,AGAINST
1327203343882723328,97011553,"“Errusiar txertoaren eraginkortasuna oraindik handiagoa zela iragarri denean, berriz, guztia da datuekiko susmo eta aieru. Gehiegi nabari zaigu norekin goazen? Berez, guztiok dakigu, jartzekotan, zer txerto jarriko diguten” @angelerro https://t.co/nccUHGb4e1",FAVOR
1329354752916905986,1268503059782684673,"@ReinaMaricarmen @Bcp1979 @rebe_beckyezgz @EugeniodOrs_ Nik ere txertoa jarrita daukat. Pixka bat informatu ondoren, beste modu batera ikusten dut. Errespetagarria erabakitzen dugun guztia. 🙏❤️",AGAINST
1356904622502404099,2825230149,💉COVID-19ren aurkako bigarren txertoak jartzen gaur #lekeitio'ko Uribarren Abaroa erresidentzian. @Lekeitio_Udala https://t.co/0CyAI5LezI,NONE
1348594112317050883,299732400,[TXERTOA] Eibarko zahar-egoitzak hasi dira egoiliar eta langileei txertoak jartzen.https://t.co/J7ooHEUtb7,NONE
1308838518433746945,2575566397,"@GariGaraialde @naiz_info ""Ezin da zerbaitetaz hitzegin"" beharbada hitz egiteko modu bat da. «Halakorik ez da exisititzen» adierazteko, alegia.Kontestuan: ez dago pandemiarik. Baina hitz egiteagatik, ilusioa izanda ere, mugarik ez zaio jarri, hori bistan da",AGAINST
1350728528124407809,122020993,Gaur hasiko dira EAEn #COVIDー19-aren kontrako txertoaren bigarren dosia jartzen  https://t.co/fwfVd254ru,NONE
1334153322308177927,559834008,"@aranburuander1 @VladimirTxikia Tira, ni ez naiz aditua fidagarritasuna zenbaterainokoa den jakiteko. Baina denboraren argudioak ez nau konbentzitzen. Enpresa bakarra balitz txertoa hain azkar lortu duena (edo soilik okzidentalek) mesfidantza sortuko lidake.",FAVOR
1341645178382200833,362305215,"Ez naiz antibakunas bat, baina bakuna berri honek bildurra emuten dau.... https://t.co/ic6GX8s7Ny",AGAINST
1349717912261562371,434979087,"💉 #Gipuzkoa-ko 59 egoitzek jaso dute dagoeneko COVID-19aren aurkako #txertoa-ren lehen dosia. Pandemiaren eraginez, partida berri bat sortu behar izan da eta 2020an egindako eta 2021erako aurreikusitako gastua 23,7 milioi eurokoa da. @MarkelOlano ➡️https://t.co/Xy8pJvgv50 https://t.co/4fw1FoWs82",NONE
1325450744846282753,4033663816,"Ipar euskal herrian deialdia gobernuak hartu dituen neurrien kontra egina zen. Ez dakit zer erantzun ukan duen orokorrean, alta Kanbon 7 lagun besterik ez ginen (+5 ume). Gero jendea kexatu egiten da, non zeuden ba? https://t.co/fLNuok8seK",AGAINST
1340937343251976192,3058459234,Laister #COVID19 aren aurkako txertoa mundu osora eramaten lagunduko dugu: https://t.co/IgXNrEY3Xj https://t.co/Hi773j4lBE,FAVOR
1314526515703545856,275487283,"Aurten, gripearen kontrako txertoa hartzeko gomendioa arrisku-talde gehiagori egin diete. https://t.co/P4l9za1YtO",NONE
1242876914047516673,163024954,Lehenengo txertoa: non eta nola? https://t.co/PFSZoGm9sC,NONE
1341812895743676420,301645475,"Biharko gaiak @radio_vitoria|ko tertulian (09:00): Gabonak, neurri berriak, txertoak eta Felipe VI-ren mezua.+Cuestiones de la tertulia de mañana en @radio_vitoria (09:00): Navidad, nuevas medidas, vacunas y discurso de Felipe VI.",NONE
1339612782443032577,1413049219,"@AitorMunoz99 Txertatze-azterketak geldiarazteko deia - Christian Reinicke UrrutikoetxeaEskaera egin diote Wodarg eta Yeadon doktoreek Europako Medikamentu Agentziari 42 orriko txostena aurkeztuz, herritarrek bat egiteko laguntza deia zabaltzearekin batera.https://t.co/wJtNkRgSz3",AGAINST
1351194823999549445,334518662,Berako zahar etxeko egoiliar guztiek hartu dute Covid-19aren kontrako txertoa https://t.co/UC2sxvmuVb,NONE
1342081821111148544,910604057286512640,"EHk eta Espainiak ez dakagu gaitasunik, baliabiderik, ez prestutasunik txerto bat garatzeko, banatzeko...besteen menpe gaude. https://t.co/NxY7KhBhdw",FAVOR
1338620495802097666,255002729,♦️2020/12/14♦️➡️Hauteskunde Batzordeak Joe Bidenen garaipena baieztatu du➡️William Barr Fiskal Nagusiak kargua utziko du➡️300.000 hildakora iritsi gara Estatu Batuetan➡️Txertaketa hasi da eta New Yorkeko erizain batek jaso du lehenengo dosia,NONE
1290637605273509888,3058459234,"Zure laguntzarekin txertoak, sendagaiak, medikuntza eta ur edangarria eramaten diegu gehien behar duten haurrei, munduko edozein lekutan. Egin zaitez bazkide: https://t.co/rWhEhISyOP https://t.co/15S0DrWltR",FAVOR
1332131846063321089,1268503059782684673,"@sweettblondie @PerezRenom eta aaaaaaskoz gehio. Transhumanismoa da. Trans+humano, hola utziko dut. Kasu. Gauza honek, txertoz ezer gutxi dauka.",AGAINST
1366786534352056320,275487283,80 urtetik gorako adinekoei SARS CoV-2 koronabirusaren kontrako txertoarekin ustezko iruzurra egiten ahalegindu direla susmatzen dute. https://t.co/L348zpi19T,NONE
1348965663218556930,130794158,"🔴 ZUZENEAN | Ana Galarraga: ""Orain arte gertatu diren mutazioentzako eraginkorrak dira orain arte ekoiztu dituzten txertoak"".👉 https://t.co/v6COuk9hMc https://t.co/KKvjZ4lbnc",NONE
1351122242604822530,122020993,#Iparralde #COVID19 #koronabirusa Hasi da Ipar Euskal Herrian txertaketa kanpainaren bigarren faseahttps://t.co/GfEjD4hCWK,NONE
1352179124996087810,52135079,"Covid-19: Biarritzeko txertaketa zentroko langile baten hitzetan, «hitzordu bat jartzea biziki konplikatua da, besteak beste, ez dagoelako txertorik!» https://t.co/3yRSh69dyZ https://t.co/hLiTMGwcfh",NONE
1349727298090528774,97011553,Nola ikusten du Txinak mundua? Zertan da han txertoa? Leziorik ikasi dugu? Noizko Hollywood txinatarra? Alderdi Komunistak dena du lotuta? @zigoraldama-rekin elkarrizketa polita https://t.co/bOZLfdvIOL,FAVOR
